sex,targetUttCode,featuresPresent,normResponse2,obj1,trial_type,blockNr,obj2,name,normResponse1,numFeatures,certainty,uttCode,utterance,pref2,targetFeature,targetFeatureNum,response0,Answer.time_in_minutes,normResponse0,response1,response2,workerid,slide_number,pref3,item,pref1,obj3 
female,22a2b-2a,"['solid', 'polka-dotted', 'blue', 'red']",0.6666666666666666,111,task,0,312,,0.16666666666666666,4,,22a2b,red,circle,shape,1,0.2,7.253816666666666,0.16666666666666666,0.2,0.8,72,6,square,7350,cloud,332
,,,,,,,,,,,0.85,,,,,,,7.253816666666666,,,,72,,,,,
female,311-3,"['solid', 'striped', 'polka-dotted', 'red']",0.11538461538461539,312,task,1,122,,0.11538461538461539,4,,311,red,circle,shape,1,1,7.253816666666666,0.7692307692307694,0.15,0.15,72,11,square,6370,cloud,232
female,321-2,"['polka-dotted', 'blue', 'red', 'green']",0,231,task,1,232,,0.3666666666666667,4,,321,polka-dotted,circle,shape,1,0.95,7.253816666666666,0.6333333333333333,0.55,0,72,12,square,21510,cloud,133
female,311-3,"['solid', 'striped', 'polka-dotted', 'red']",0,312,task,1,122,,0.32142857142857145,4,,311,red,circle,shape,1,0.95,7.253816666666666,0.6785714285714286,0.45,0,72,13,square,6370,cloud,232
female,322b-2,"['solid', 'striped', 'green']",0,113,task,1,213,,0.32142857142857145,3,,322b,green,circle,shape,1,0.95,7.253816666666666,0.6785714285714286,0.45,0,72,14,square,17290,cloud,223
,,,,,,,,,,,1,,,,,,,7.253816666666666,,,,72,,,,,
female,22b1-2,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.047619047619047616,211,task,2,331,,0.09523809523809523,5,,22b1,polka-dotted,red,color,3,0.9,7.253816666666666,0.8571428571428571,0.1,0.05,72,19,green,4842,blue,132
female,22a2b-2a,"['cloud', 'square', 'striped', 'polka-dotted']",0.037037037037037035,132,task,2,332,,0.2962962962962963,4,,22a2b,polka-dotted,red,color,3,0.9,7.253816666666666,0.6666666666666666,0.4,0.05,72,20,green,19222,blue,323
female,22a2b-2a,"['cloud', 'square', 'solid', 'polka-dotted']",0.2571428571428572,312,task,2,113,,0.2285714285714286,4,,22a2b,solid,red,color,3,0.9,7.253816666666666,0.5142857142857143,0.4,0.45,72,21,green,21882,blue,133
female,211-3,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.3953488372093023,321,task,2,112,,0.186046511627907,5,,211,cloud,red,color,3,0.9,7.253816666666666,0.4186046511627907,0.4,0.85,72,22,green,20652,blue,133
,,,,,,,,,,,0.7,,,,,,,7.253816666666666,,,,72,,,,,
female,322b-2,"['striped', 'red', 'green']",0.17647058823529413,222,task,0,322,,0.5294117647058824,3,,322b,red,circle,shape,1,0.5,13.76905,0.29411764705882354,0.9,0.3,73,3,square,16440,cloud,223
female,311-3,"['solid', 'striped', 'polka-dotted', 'green']",0.22580645161290325,113,task,0,323,,0.22580645161290325,4,,311,green,circle,shape,1,0.85,13.76905,0.5483870967741936,0.35,0.35,73,4,square,25710,cloud,233
female,322b-2,"['polka-dotted', 'blue', 'green']",0.10714285714285715,231,task,0,233,,0.6428571428571429,3,,322b,polka-dotted,circle,shape,1,0.35,13.76905,0.25,0.9,0.15,73,5,square,29070,cloud,333
female,22a1-3,"['solid', 'striped', 'blue', 'red']",0.14285714285714285,221,task,0,112,,0.31428571428571433,4,,22a1,solid,circle,shape,1,0.95,13.76905,0.5428571428571428,0.55,0.25,73,6,square,2050,cloud,312
,,,,,,,,,,,0.75,,,,,,,13.76905,,,,73,,,,,
female,311-3,"['solid', 'blue', 'red', 'green']",0.24324324324324326,111,task,1,212,,0.5135135135135135,4,,311,solid,circle,shape,1,0.45,13.76905,0.24324324324324326,0.95,0.45,73,11,square,11850,cloud,313
female,321-3,"['solid', 'blue', 'green']",0.2285714285714286,111,task,1,311,,0.5428571428571428,3,,321,solid,circle,shape,1,0.4,13.76905,0.2285714285714286,0.95,0.4,73,12,square,9700,cloud,213
female,311-3,"['solid', 'striped', 'polka-dotted', 'green']",0.1935483870967742,313,task,1,223,,0.6451612903225806,4,,311,green,circle,shape,1,0.25,13.76905,0.16129032258064516,1,0.3,73,13,square,22750,cloud,133
female,322b-2,"['solid', 'striped', 'red']",0.21212121212121213,212,task,1,122,,0.5757575757575758,3,,322b,red,circle,shape,1,0.35,13.76905,0.21212121212121213,0.95,0.35,73,14,square,3620,cloud,222
,,,,,,,,,,,0.55,,,,,,,13.76905,,,,73,,,,,
female,22a2b-2a,"['striped', 'polka-dotted', 'red', 'green']",0.2941176470588235,222,task,2,223,,0.23529411764705882,4,,22a2b,green,circle,shape,1,0.8,13.76905,0.47058823529411764,0.4,0.5,73,19,square,22680,cloud,133
female,22a2b-2b,"['solid', 'striped', 'blue', 'green']",0.17647058823529413,321,task,2,213,,0.4705882352941177,4,,22a2b,green,circle,shape,1,0.6,13.76905,0.35294117647058826,0.8,0.3,73,20,square,13160,cloud,313
female,321-2,"['solid', 'striped', 'polka-dotted', 'red']",0.1,112,task,2,122,,0.4,4,,321,red,circle,shape,1,1,13.76905,0.5,0.8,0.2,73,21,square,6350,cloud,232
female,22a2b-2b,"['solid', 'striped', 'red', 'green']",0,112,task,2,123,,0.42857142857142855,4,,22a2b,striped,circle,shape,1,1,13.76905,0.5714285714285714,0.75,0,73,22,square,19900,cloud,323
,,,,,,,,,,,0.95,,,,,,,13.76905,,,,73,,,,,
male,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.32258064516129037,331,task,0,132,,0.4516129032258065,4,,321,polka-dotted,red,color,3,0.35,6.8944,0.22580645161290325,0.7,0.5,74,3,green,6731,blue,232
male,321-2,"['square', 'solid', 'striped', 'polka-dotted']",0.42424242424242425,312,task,0,322,,0.36363636363636365,4,,321,square,red,color,3,0.35,6.8944,0.21212121212121213,0.6,0.7,74,4,green,27021,blue,333
male,211-3,"['cloud', 'circle', 'square', 'solid', 'striped']",0.5,321,task,0,212,,0.28125,5,,211,solid,red,color,3,0.35,6.8944,0.21874999999999997,0.45,0.8,74,5,green,8662,blue,113
male,321-3,"['cloud', 'circle', 'striped']",0.5517241379310345,221,task,0,122,,0.31034482758620685,3,,321,circle,red,color,3,0.2,6.8944,0.13793103448275862,0.45,0.8,74,6,green,16101,blue,223
,,,,,,,,,,,0.8,,,,,,,6.8944,,,,74,,,,,
male,22a1-3,"['circle', 'square', 'red', 'green']",0.48275862068965514,312,task,1,223,,0.1724137931034483,4,,22a1,circle,striped,texture,2,0.5,6.8944,0.3448275862068966,0.25,0.7,74,11,polka-dotted,25421,solid,233
male,211-3,"['cloud', 'circle', 'square', 'red', 'green']",0.5517241379310345,112,task,1,323,,0.10344827586206895,5,,211,green,striped,texture,2,0.5,6.8944,0.3448275862068965,0.15,0.8,74,12,polka-dotted,25621,solid,233
male,322b-2,"['square', 'blue', 'green']",0.6666666666666666,311,task,1,313,,0.09999999999999999,3,,322b,green,striped,texture,2,0.35,6.8944,0.2333333333333333,0.15,1,74,13,polka-dotted,27920,solid,333
male,331-3,"['cloud', 'red']",0.6896551724137931,112,task,1,122,,0.10344827586206896,2,,331,cloud,striped,texture,2,0.3,6.8944,0.20689655172413793,0.15,1,74,14,polka-dotted,5300,solid,132
,,,,,,,,,,,0.9,,,,,,,6.8944,,,,74,,,,,
male,22a2b-2b,"['solid', 'polka-dotted', 'blue', 'green']",0.5333333333333333,111,task,2,311,,0.13333333333333333,4,,22a2b,blue,circle,shape,1,0.5,6.8944,0.3333333333333333,0.2,0.8,74,19,square,20250,cloud,133
male,22a2b-2a,"['solid', 'striped', 'blue', 'red']",0.6206896551724137,221,task,2,312,,0.034482758620689655,4,,22a2b,striped,circle,shape,1,0.5,6.8944,0.3448275862068965,0.05,0.9,74,20,square,4230,cloud,322
male,322b-2,"['polka-dotted', 'blue', 'green']",0.6206896551724137,231,task,2,233,,0.034482758620689655,3,,322b,green,circle,shape,1,0.5,6.8944,0.3448275862068965,0.05,0.9,74,21,square,29070,cloud,333
male,211-3,"['solid', 'striped', 'polka-dotted', 'red', 'green']",0.5625,332,task,2,213,,0.03125,5,,211,green,circle,shape,1,0.65,6.8944,0.40625,0.05,0.9,74,22,square,15180,cloud,123
,,,,,,,,,,,0.25,,,,,,,6.8944,,,,74,,,,,
female,211-3,"['cloud', 'circle', 'square', 'blue', 'red']",0.35000000000000003,211,task,0,321,,0.35000000000000003,5,,211,cloud,striped,texture,2,0.6,15.378016666666667,0.30000000000000004,0.7,0.7,75,3,polka-dotted,4661,solid,132
female,22a2b-2b,"['cloud', 'square', 'blue', 'red']",0.3658536585365854,131,task,0,322,,0.3658536585365854,4,,22a2b,red,striped,texture,2,0.55,15.378016666666667,0.26829268292682934,0.75,0.75,75,4,polka-dotted,7771,solid,332
female,321-2,"['square', 'blue', 'red', 'green']",0.3333333333333333,321,task,0,312,,0.3333333333333333,4,,321,square,striped,texture,2,0.75,15.378016666666667,0.3333333333333333,0.75,0.75,75,5,polka-dotted,12000,solid,313
female,322b-2,"['square', 'blue', 'red']",0.3157894736842105,331,task,0,312,,0.34210526315789475,3,,322b,square,striped,texture,2,0.65,15.378016666666667,0.34210526315789475,0.65,0.6,75,6,polka-dotted,7430,solid,332
,,,,,,,,,,,0.65,,,,,,,15.378016666666667,,,,75,,,,,
female,321-2,"['circle', 'blue', 'red', 'green']",0.3170731707317074,231,task,1,212,,0.34146341463414637,4,,321,circle,striped,texture,2,0.7,15.378016666666667,0.34146341463414637,0.7,0.65,75,11,polka-dotted,23520,solid,233
female,22b1-3,"['cloud', 'square', 'blue', 'red']",0.391304347826087,331,task,1,312,,0.30434782608695654,4,,22b1,blue,striped,texture,2,0.7,15.378016666666667,0.30434782608695654,0.7,0.9,75,12,polka-dotted,2831,solid,122
female,22b1-2,"['cloud', 'circle', 'square', 'blue', 'red']",0.391304347826087,131,task,1,222,,0.30434782608695654,5,,22b1,red,striped,texture,2,0.7,15.378016666666667,0.30434782608695654,0.7,0.9,75,13,polka-dotted,7641,solid,332
female,22b2b-2,"['cloud', 'square', 'blue', 'red']",0.4166666666666667,121,task,1,331,,0.2916666666666667,4,,22b2b,square,striped,texture,2,0.7,15.378016666666667,0.2916666666666667,0.7,1,75,14,polka-dotted,4861,solid,132
,,,,,,,,,,,0.75,,,,,,,15.378016666666667,,,,75,,,,,
female,321-3,"['cloud', 'solid', 'polka-dotted']",0.2631578947368421,131,task,2,112,,0.4736842105263158,3,,321,solid,red,color,3,0.5,15.378016666666667,0.2631578947368421,0.9,0.5,75,19,green,20661,blue,133
female,211-3,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.2631578947368421,221,task,2,332,,0.4736842105263158,5,,211,square,red,color,3,0.5,15.378016666666667,0.2631578947368421,0.9,0.5,75,20,green,21642,blue,133
female,22b1-3,"['cloud', 'square', 'solid', 'polka-dotted']",0.25,111,task,2,332,,0.5,4,,22b1,polka-dotted,red,color,3,0.5,15.378016666666667,0.25,1,0.5,75,21,green,21602,blue,133
female,321-3,"['circle', 'striped', 'polka-dotted']",0.2,231,task,2,232,,0.4,3,,321,polka-dotted,red,color,3,1,15.378016666666667,0.4,1,0.5,75,22,green,16671,blue,223
,,,,,,,,,,,0.65,,,,,,,15.378016666666667,,,,75,,,,,
male,22b1-3,"['circle', 'square', 'blue', 'red']",0.3225806451612903,311,task,0,222,,0.0967741935483871,4,,22b1,square,striped,texture,2,0.9,10.585183333333333,0.5806451612903226,0.15,0.5,76,3,polka-dotted,7601,solid,332
male,22a2b-2a,"['circle', 'square', 'blue', 'red']",0.125,331,task,0,212,,0.125,4,,22a2b,red,striped,texture,2,0.9,10.585183333333333,0.75,0.15,0.15,76,4,polka-dotted,7331,solid,332
male,322b-2,"['cloud', 'circle', 'red']",0.3225806451612903,212,task,0,122,,0.5806451612903226,3,,322b,cloud,striped,texture,2,0.15,10.585183333333333,0.0967741935483871,0.9,0.5,76,5,polka-dotted,3621,solid,222
male,321-2,"['cloud', 'blue', 'red', 'green']",0.3225806451612903,121,task,0,122,,0.5806451612903226,4,,321,blue,striped,texture,2,0.15,10.585183333333333,0.0967741935483871,0.9,0.5,76,6,polka-dotted,8850,solid,113
,,,,,,,,,,,0.8,,,,,,,10.585183333333333,,,,76,,,,,
male,22b1-2,"['solid', 'polka-dotted', 'blue', 'red', 'green']",0.4736842105263158,331,task,1,232,,0.2631578947368421,5,,22b1,polka-dotted,circle,shape,1,0.5,10.585183333333333,0.2631578947368421,0.5,0.9,76,11,square,10970,cloud,213
male,22b1-3,"['solid', 'polka-dotted', 'blue', 'green']",0.391304347826087,311,task,1,213,,0.2173913043478261,4,,22b1,green,circle,shape,1,0.9,10.585183333333333,0.391304347826087,0.5,0.9,76,12,square,21970,cloud,133
male,22a2b-2a,"['solid', 'striped', 'blue', 'red']",0.391304347826087,221,task,1,312,,0.2173913043478261,4,,22a2b,striped,circle,shape,1,0.9,10.585183333333333,0.391304347826087,0.5,0.9,76,13,square,4230,cloud,322
male,22a2b-2a,"['striped', 'polka-dotted', 'red', 'green']",0.391304347826087,222,task,1,223,,0.2173913043478261,4,,22a2b,polka-dotted,circle,shape,1,0.9,10.585183333333333,0.391304347826087,0.5,0.9,76,14,square,22680,cloud,133
,,,,,,,,,,,0.85,,,,,,,10.585183333333333,,,,76,,,,,
male,22a1-3,"['cloud', 'square', 'red', 'green']",0.27027027027027023,312,task,2,123,,0.45945945945945943,4,,22a1,cloud,striped,texture,2,0.5,10.585183333333333,0.27027027027027023,0.85,0.5,76,19,polka-dotted,22451,solid,133
male,311-3,"['circle', 'blue', 'red', 'green']",0.25641025641025644,211,task,2,222,,0.48717948717948717,4,,311,red,striped,texture,2,0.5,10.585183333333333,0.25641025641025644,0.95,0.5,76,20,polka-dotted,23790,solid,233
male,22b1-2,"['circle', 'square', 'blue', 'red', 'green']",0.25641025641025644,211,task,2,222,,0.48717948717948717,5,,22b1,green,striped,texture,2,0.5,10.585183333333333,0.25641025641025644,0.95,0.5,76,21,polka-dotted,18501,solid,323
male,22a2b-2b,"['cloud', 'square', 'red', 'green']",0.22727272727272727,112,task,2,313,,0.43181818181818177,4,,22a2b,square,striped,texture,2,0.75,10.585183333333333,0.3409090909090909,0.95,0.5,76,22,polka-dotted,27991,solid,333
,,,,,,,,,,,0.85,,,,,,,10.585183333333333,,,,76,,,,,
male,22b1-3,"['cloud', 'circle', 'solid', 'striped']",0.14705882352941177,221,task,0,122,,0.29411764705882354,4,,22b1,circle,red,color,3,0.95,5.8677166666666665,0.5588235294117647,0.5,0.25,77,3,green,10392,blue,213
male,321-3,"['cloud', 'solid', 'polka-dotted']",0.4418604651162791,131,task,0,132,,0.11627906976744186,3,,321,solid,red,color,3,0.95,5.8677166666666665,0.4418604651162791,0.25,0.95,77,4,green,9271,blue,113
male,22a2b-2b,"['cloud', 'circle', 'striped', 'polka-dotted']",0.4418604651162791,221,task,0,131,,0.11627906976744186,4,,22a2b,circle,red,color,3,0.95,5.8677166666666665,0.4418604651162791,0.25,0.95,77,5,green,15592,blue,223
male,311-3,"['cloud', 'circle', 'square', 'polka-dotted']",0.4444444444444445,131,task,0,332,,0.02777777777777778,4,,311,polka-dotted,red,color,3,0.95,5.8677166666666665,0.5277777777777778,0.05,0.8,77,6,green,24421,blue,233
,,,,,,,,,,,0.95,,,,,,,5.8677166666666665,,,,77,,,,,
male,22a2b-2b,"['cloud', 'square', 'red', 'green']",0.5757575757575758,112,task,1,313,,0.30303030303030304,4,,22a2b,square,striped,texture,2,0.2,5.8677166666666665,0.12121212121212123,0.5,0.95,77,11,polka-dotted,27991,solid,333
male,22b1-3,"['cloud', 'square', 'red', 'green']",0.5757575757575758,122,task,1,332,,0.30303030303030304,4,,22b1,red,striped,texture,2,0.2,5.8677166666666665,0.12121212121212123,0.5,0.95,77,12,polka-dotted,9641,solid,113
male,22a2b-2b,"['cloud', 'square', 'red', 'green']",0.5757575757575758,122,task,1,132,,0.30303030303030304,4,,22a2b,red,striped,texture,2,0.2,5.8677166666666665,0.12121212121212123,0.5,0.95,77,13,polka-dotted,27171,solid,333
male,321-3,"['square', 'blue', 'red']",0.5757575757575758,311,task,1,322,,0.30303030303030304,3,,321,red,striped,texture,2,0.2,5.8677166666666665,0.12121212121212123,0.5,0.95,77,14,polka-dotted,7730,solid,332
,,,,,,,,,,,0.7,,,,,,,5.8677166666666665,,,,77,,,,,
male,211-3,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.17857142857142858,221,task,2,132,,0.6785714285714286,5,,211,striped,circle,shape,1,0.2,5.8677166666666665,0.14285714285714288,0.95,0.25,77,19,square,18800,cloud,323
male,22a2b-2a,"['solid', 'striped', 'blue', 'red']",0.19148936170212766,111,task,2,212,,0.40425531914893614,4,,22a2b,blue,circle,shape,1,0.95,5.8677166666666665,0.40425531914893614,0.95,0.45,77,20,square,3310,cloud,222
male,321-3,"['solid', 'striped', 'green']",0.25490196078431376,113,task,2,213,,0.37254901960784315,3,,321,striped,circle,shape,1,0.95,5.8677166666666665,0.37254901960784315,0.95,0.65,77,21,square,19600,cloud,323
male,322b-2,"['striped', 'polka-dotted', 'green']",0.20930232558139536,223,task,2,233,,0.4418604651162791,3,,322b,polka-dotted,circle,shape,1,0.75,5.8677166666666665,0.3488372093023256,0.95,0.45,77,22,square,29220,cloud,333
,,,,,,,,,,,0.2,,,,,,,5.8677166666666665,,,,77,,,,,
female,331-3,"['square', 'solid']",0.23529411764705882,311,task,0,312,,0.5294117647058824,2,,331,solid,red,color,3,0.4,6.959966666666666,0.23529411764705882,0.9,0.4,78,3,green,11970,blue,313
female,22b1-3,"['cloud', 'circle', 'solid', 'striped']",0.24242424242424246,211,task,0,112,,0.5757575757575758,4,,22b1,solid,red,color,3,0.3,6.959966666666666,0.18181818181818182,0.95,0.4,78,4,green,15772,blue,223
female,22a2b-2a,"['cloud', 'square', 'solid', 'polka-dotted']",0.16666666666666666,312,task,0,113,,0.6333333333333333,4,,22a2b,solid,red,color,3,0.3,6.959966666666666,0.19999999999999998,0.95,0.25,78,5,green,21882,blue,133
female,22b1-3,"['cloud', 'square', 'solid', 'striped']",0.27272727272727276,121,task,0,112,,0.5757575757575758,4,,22b1,striped,red,color,3,0.25,6.959966666666666,0.15151515151515152,0.95,0.45,78,6,green,18102,blue,323
,,,,,,,,,,,0.75,,,,,,,6.959966666666666,,,,78,,,,,
female,22a1-3,"['solid', 'striped', 'blue', 'red']",0.11764705882352942,221,task,1,112,,0.29411764705882354,4,,22a1,red,circle,shape,1,1,6.959966666666666,0.5882352941176471,0.5,0.2,78,11,square,2050,cloud,312
female,211-3,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.08571428571428572,221,task,1,132,,0.34285714285714286,5,,211,striped,circle,shape,1,1,6.959966666666666,0.5714285714285714,0.6,0.15,78,12,square,18800,cloud,323
female,321-3,"['solid', 'striped', 'red']",0.08571428571428572,212,task,1,312,,0.34285714285714286,3,,321,solid,circle,shape,1,1,6.959966666666666,0.5714285714285714,0.6,0.15,78,13,square,2850,cloud,122
female,331-3,"['striped', 'red']",0.08571428571428572,122,task,1,222,,0.34285714285714286,2,,331,striped,circle,shape,1,1,6.959966666666666,0.5714285714285714,0.6,0.15,78,14,square,4540,cloud,322
,,,,,,,,,,,0.85,,,,,,,6.959966666666666,,,,78,,,,,
female,321-2,"['solid', 'blue', 'red', 'green']",0.5937499999999999,311,task,2,112,,0.3125,4,,321,solid,circle,shape,1,0.15,6.959966666666666,0.09374999999999999,0.5,0.95,78,19,square,11780,cloud,313
female,22a1-3,"['striped', 'polka-dotted', 'red', 'green']",0.5937499999999999,122,task,2,322,,0.3125,4,,22a1,striped,circle,shape,1,0.15,6.959966666666666,0.09374999999999999,0.5,0.95,78,20,square,24030,cloud,233
female,22b2b-2,"['solid', 'polka-dotted', 'blue', 'green']",0.5757575757575758,111,task,2,231,,0.33333333333333337,4,,22b2b,polka-dotted,circle,shape,1,0.15,6.959966666666666,0.09090909090909091,0.55,0.95,78,21,square,20450,cloud,133
female,211-3,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.4516129032258065,221,task,2,132,,0.4516129032258065,5,,211,striped,circle,shape,1,0.15,6.959966666666666,0.09677419354838711,0.7,0.7,78,22,square,18800,cloud,323
,,,,,,,,,,,0.4,,,,,,,6.959966666666666,,,,78,,,,,
female,22b1-2,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.5555555555555555,212,task,0,313,,0.2222222222222222,5,,22b1,polka-dotted,red,color,3,0.3,4.928366666666666,0.2222222222222222,0.3,0.75,79,3,green,22242,blue,133
female,331-3,"['circle', 'solid']",0.75,211,task,0,212,,0.125,2,,331,circle,red,color,3,0.15,4.928366666666666,0.125,0.15,0.9,79,4,green,10150,blue,213
female,22a1-3,"['cloud', 'circle', 'solid', 'polka-dotted']",1,131,task,0,212,,0,4,,22a1,cloud,red,color,3,0,4.928366666666666,0,0,1,79,5,green,20752,blue,133
female,22b1-2,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.8695652173913044,221,task,0,123,,0,5,,22b1,circle,red,color,3,0.15,4.928366666666666,0.13043478260869565,0,1,79,6,green,28142,blue,333
,,,,,,,,,,,0.9,,,,,,,4.928366666666666,,,,79,,,,,
female,311-3,"['solid', 'striped', 'polka-dotted', 'red']",0.3103448275862069,112,task,1,322,,0.37931034482758624,4,,311,polka-dotted,circle,shape,1,0.45,4.928366666666666,0.3103448275862069,0.55,0.45,79,11,square,6600,cloud,232
female,22a2b-2a,"['striped', 'polka-dotted', 'blue', 'red']",0.24137931034482754,221,task,1,222,,0.44827586206896547,4,,22a2b,striped,circle,shape,1,0.45,4.928366666666666,0.31034482758620685,0.65,0.35,79,12,square,7620,cloud,332
female,311-3,"['polka-dotted', 'blue', 'red', 'green']",0.26666666666666666,331,task,1,132,,0.43333333333333335,4,,311,polka-dotted,circle,shape,1,0.45,4.928366666666666,0.3,0.65,0.4,79,13,square,24130,cloud,233
female,322b-2,"['solid', 'striped', 'red']",0.24137931034482754,212,task,1,122,,0.4137931034482758,3,,322b,striped,circle,shape,1,0.5,4.928366666666666,0.3448275862068965,0.6,0.35,79,14,square,3620,cloud,222
