targetUttCode,pref3,pref1,response0,name,item,blockNr,Answer.time_in_minutes,slide_number,workerid,targetFeature,featuresPresent,numFeatures,normResponse1,normResponse2,trial_type,normResponse0,sex,targetFeatureNum,response2,pref2,utterance,certainty,obj3,obj1,response1,obj2,uttCode 
22a1-3,green,blue,0.8,,9432,0,6.6001666666666665,4,87,color,"['cloud', 'circle', 'solid', 'polka-dotted']",4,0.10344827586206895,0.3448275862068965,task,0.5517241379310345,male,3,0.5,red,circle,,113,231,0.15,232,22a1
321-2,green,blue,0.5,,18011,0,6.6001666666666665,5,87,color,"['square', 'solid', 'striped', 'polka-dotted']",4,0.09999999999999999,0.5666666666666667,task,0.3333333333333333,male,3,0.85,red,square,,323,311,0.15,331,321
331-3,green,blue,0.05,,27440,0,6.6001666666666665,6,87,color,"['square', 'polka-dotted']",2,0.047619047619047616,0.9047619047619047,task,0.047619047619047616,male,3,0.95,red,square,,333,331,0.05,332,331
,,,,,,,6.6001666666666665,,87,,,,,,,,,,,,,0.9,,,,,
22a2b-2a,square,cloud,0.85,,7350,1,6.6001666666666665,11,87,shape,"['solid', 'polka-dotted', 'blue', 'red']",4,0.3448275862068965,0.06896551724137931,task,0.5862068965517241,male,1,0.1,circle,solid,,332,111,0.5,312,22a2b
22b1-3,square,cloud,0.35,,22690,1,6.6001666666666665,12,87,shape,"['striped', 'polka-dotted', 'red', 'green']",4,0.7037037037037037,0.03703703703703704,task,0.25925925925925924,male,1,0.05,circle,green,,133,322,0.95,223,22b1
322b-2,square,cloud,0.45,,330,1,6.6001666666666665,13,87,shape,"['striped', 'polka-dotted', 'blue']",3,0.6785714285714286,0,task,0.32142857142857145,male,1,0,circle,striped,,131,121,0.95,321,322b
22a2b-2a,square,cloud,0.6,,19330,1,6.6001666666666665,14,87,shape,"['solid', 'striped', 'red', 'green']",4,0.625,0,task,0.37499999999999994,male,1,0,circle,green,,323,112,1,113,22a2b
,,,,,,,6.6001666666666665,,87,,,,,,,,,,,,,0.85,,,,,
22b1-2,square,cloud,0.3,,5130,2,6.6001666666666665,19,87,shape,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",5,0.3125,0.5,task,0.18749999999999997,male,1,0.8,circle,red,,132,121,0.5,312,22b1
22b1-2,square,cloud,0.25,,26550,2,6.6001666666666665,20,87,shape,"['solid', 'polka-dotted', 'blue', 'red', 'green']",5,0.3225806451612903,0.5161290322580645,task,0.16129032258064516,male,1,0.8,circle,solid,,333,111,0.5,312,22b1
321-2,square,cloud,0.25,,24280,2,6.6001666666666665,21,87,shape,"['polka-dotted', 'blue', 'red', 'green']",4,0.16666666666666666,0.6666666666666666,task,0.16666666666666666,male,1,1,circle,polka-dotted,,233,331,0.25,232,321
331-3,square,cloud,0.25,,190,2,6.6001666666666665,22,87,shape,"['striped', 'blue']",2,0.16666666666666666,0.6666666666666666,task,0.16666666666666666,male,1,1,circle,blue,,321,121,0.25,221,331
,,,,,,,6.6001666666666665,,87,,,,,,,,,,,,,0.3,,,,,
22a2b-2b,polka-dotted,solid,0.75,,2321,0,8.737483333333333,3,88,texture,"['cloud', 'square', 'blue', 'red']",4,0.2105263157894737,0,task,0.7894736842105263,female,2,0,striped,blue,,122,311,0.2,321,22a2b
311-3,polka-dotted,solid,0.45,,23790,0,8.737483333333333,4,88,texture,"['circle', 'blue', 'red', 'green']",4,0,0.625,task,0.375,female,2,0.75,striped,green,,233,211,0,222,311
22a1-3,polka-dotted,solid,0.35,,12571,0,8.737483333333333,5,88,texture,"['cloud', 'square', 'red', 'green']",4,0.04,0.6799999999999999,task,0.27999999999999997,female,2,0.85,striped,cloud,,313,122,0.05,132,22a1
22a1-3,polka-dotted,solid,0.5,,23031,0,8.737483333333333,6,88,texture,"['cloud', 'circle', 'blue', 'green']",4,0.034482758620689655,0.6206896551724137,task,0.3448275862068965,female,2,0.9,striped,green,,233,111,0.05,121,22a1
,,,,,,,8.737483333333333,,88,,,,,,,,,,,,,0.7,,,,,
22a2b-2b,polka-dotted,solid,0.75,,27991,1,8.737483333333333,11,88,texture,"['cloud', 'square', 'red', 'green']",4,0.2,0.2,task,0.6,female,2,0.25,striped,red,,333,112,0.25,313,22a2b
321-2,polka-dotted,solid,0.85,,20660,1,8.737483333333333,12,88,texture,"['cloud', 'blue', 'red', 'green']",4,0.13043478260869565,0.13043478260869565,task,0.7391304347826088,female,2,0.15,striped,cloud,,133,131,0.15,112,321
211-3,polka-dotted,solid,0.85,,11101,1,8.737483333333333,13,88,texture,"['circle', 'square', 'blue', 'red', 'green']",5,0.13043478260869565,0.13043478260869565,task,0.7391304347826088,female,2,0.15,striped,circle,,213,321,0.15,332,211
22b1-2,polka-dotted,solid,0.85,,8671,1,8.737483333333333,14,88,texture,"['cloud', 'circle', 'blue', 'red', 'green']",5,0.10810810810810811,0.43243243243243246,task,0.45945945945945943,female,2,0.8,striped,blue,,113,131,0.2,212,22b1
,,,,,,,8.737483333333333,,88,,,,,,,,,,,,,0.65,,,,,
22a1-3,polka-dotted,solid,0.8,,17281,2,8.737483333333333,19,88,texture,"['circle', 'square', 'red', 'green']",4,0.10344827586206895,0.3448275862068965,task,0.5517241379310345,female,2,0.5,striped,circle,,223,332,0.15,213,22a1
22b1-2,polka-dotted,solid,0.8,,25151,2,8.737483333333333,20,88,texture,"['cloud', 'circle', 'square', 'blue', 'green']",5,0.37837837837837834,0.18918918918918917,task,0.43243243243243246,female,2,0.35,striped,blue,,233,321,0.7,123,22b1
22a2b-2a,polka-dotted,solid,0.9,,11751,2,8.737483333333333,21,88,texture,"['circle', 'square', 'blue', 'green']",4,0.3333333333333333,0.12121212121212122,task,0.5454545454545454,female,2,0.2,striped,square,,313,231,0.55,331,22a2b
22b1-2,polka-dotted,solid,0.9,,19421,2,8.737483333333333,22,88,texture,"['cloud', 'circle', 'square', 'blue', 'green']",5,0.40540540540540543,0.10810810810810813,task,0.4864864864864865,female,2,0.2,striped,square,,323,111,0.75,213,22b1
,,,,,,,8.737483333333333,,88,,,,,,,,,,,,,0.7,,,,,
22a2b-2a,square,cloud,0.75,,1120,0,12.03235,3,89,shape,"['solid', 'polka-dotted', 'blue', 'red']",4,0.2222222222222222,0.2222222222222222,task,0.5555555555555555,male,1,0.3,circle,blue,,112,111,0.3,331,22a2b
211-3,square,cloud,0.8,,25620,0,12.03235,4,89,shape,"['solid', 'striped', 'polka-dotted', 'red', 'green']",5,0.2333333333333333,0.2333333333333333,task,0.5333333333333333,male,1,0.35,circle,red,,233,112,0.35,323,211
311-3,square,cloud,0.65,,22750,0,12.03235,5,89,shape,"['solid', 'striped', 'polka-dotted', 'green']",4,0.3076923076923077,0.1923076923076923,task,0.5,male,1,0.25,circle,green,,133,313,0.4,223,311
311-3,square,cloud,0.45,,22960,0,12.03235,6,89,shape,"['solid', 'striped', 'polka-dotted', 'green']",4,0.4285714285714286,0.25,task,0.32142857142857145,male,1,0.35,circle,green,,133,213,0.6,323,311
,,,,,,,12.03235,,89,,,,,,,,,,,,,0.35,,,,,
22a1-3,green,blue,0.5,,16802,1,12.03235,11,89,color,"['circle', 'square', 'striped', 'polka-dotted']",4,0.2857142857142857,0.42857142857142855,task,0.2857142857142857,male,3,0.75,red,striped,,223,221,0.5,332,22a1
22a2b-2a,green,blue,0.5,,11372,1,12.03235,12,89,color,"['cloud', 'circle', 'solid', 'polka-dotted']",4,0.27027027027027023,0.45945945945945943,task,0.27027027027027023,male,3,0.85,red,solid,,213,132,0.5,113,22a2b
22b1-3,green,blue,0.5,,10952,1,12.03235,13,89,color,"['cloud', 'circle', 'solid', 'polka-dotted']",4,0.325,0.425,task,0.25,male,3,0.85,red,circle,,213,131,0.65,232,22b1
22b2b-2,green,blue,0.5,,5072,1,12.03235,14,89,color,"['cloud', 'circle', 'solid', 'polka-dotted']",4,0.35714285714285715,0.4047619047619047,task,0.23809523809523808,male,3,0.85,red,circle,,132,231,0.75,212,22b2b
,,,,,,,12.03235,,89,,,,,,,,,,,,,0.65,,,,,
321-3,square,cloud,0.5,,16430,2,12.03235,19,89,shape,"['striped', 'red', 'green']",3,0.42857142857142855,0.2857142857142857,task,0.2857142857142857,male,1,0.5,circle,striped,,223,122,0.75,322,321
22a2b-2b,square,cloud,0.5,,6940,2,12.03235,20,89,shape,"['striped', 'polka-dotted', 'blue', 'red']",4,0.5,0.25,task,0.25,male,1,0.5,circle,striped,,332,221,1,321,22a2b
22a2b-2b,square,cloud,0.5,,15670,2,12.03235,21,89,shape,"['striped', 'polka-dotted', 'blue', 'green']",4,0.5,0.25,task,0.25,male,1,0.5,circle,polka-dotted,,223,131,1,231,22a2b
321-3,square,cloud,0.5,,19600,2,12.03235,22,89,shape,"['solid', 'striped', 'green']",3,0.5,0.25,task,0.25,male,1,0.5,circle,green,,323,113,1,213,321
,,,,,,,12.03235,,89,,,,,,,,,,,,,0.6,,,,,
211-3,polka-dotted,solid,0.85,,3471,0,7.0880833333333335,3,90,texture,"['cloud', 'circle', 'square', 'blue', 'red']",5,0.09999999999999999,0.3333333333333333,task,0.5666666666666667,female,2,0.5,striped,red,,222,131,0.15,312,211
321-3,polka-dotted,solid,0.5,,391,0,7.0880833333333335,4,90,texture,"['cloud', 'circle', 'blue']",3,0.12,0.48,task,0.4,female,2,0.6,striped,circle,,231,211,0.15,121,321
22b1-2,polka-dotted,solid,0.5,,18501,0,7.0880833333333335,5,90,texture,"['circle', 'square', 'blue', 'red', 'green']",5,0.04347826086956522,0.5217391304347826,task,0.4347826086956522,female,2,0.6,striped,circle,,323,211,0.05,222,22b1
22b1-3,polka-dotted,solid,0.65,,27561,0,7.0880833333333335,6,90,texture,"['cloud', 'square', 'blue', 'green']",4,0.038461538461538464,0.4615384615384615,task,0.5,female,2,0.6,striped,cloud,,333,121,0.05,113,22b1
,,,,,,,7.0880833333333335,,90,,,,,,,,,,,,,0.4,,,,,
22a1-3,polka-dotted,solid,0.65,,23031,1,7.0880833333333335,11,90,texture,"['cloud', 'circle', 'blue', 'green']",4,0.20689655172413793,0.3448275862068966,task,0.4482758620689655,female,2,0.5,striped,cloud,,233,111,0.3,121,22a1
22b1-2,polka-dotted,solid,0.85,,19421,1,7.0880833333333335,12,90,texture,"['cloud', 'circle', 'square', 'blue', 'green']",5,0.09999999999999999,0.3333333333333333,task,0.5666666666666667,female,2,0.5,striped,green,,323,111,0.15,213,22b1
22b2b-2,polka-dotted,solid,0.95,,23291,1,7.0880833333333335,13,90,texture,"['circle', 'square', 'blue', 'green']",4,0.09999999999999999,0.26666666666666666,task,0.6333333333333333,female,2,0.4,striped,circle,,233,211,0.15,331,22b2b
22a2b-2b,polka-dotted,solid,0.95,,28681,1,7.0880833333333335,14,90,texture,"['cloud', 'square', 'red', 'green']",4,0,0.3448275862068966,task,0.6551724137931034,female,2,0.5,striped,square,,333,132,0,323,22a2b
,,,,,,,7.0880833333333335,,90,,,,,,,,,,,,,0.9,,,,,
331-3,green,blue,0.5,,18670,2,7.0880833333333335,19,90,color,"['square', 'striped']",2,0.42857142857142855,0.2857142857142857,task,0.2857142857142857,female,3,0.5,red,square,,323,321,0.75,322,331
211-3,green,blue,0.35,,21072,2,7.0880833333333335,20,90,color,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",5,0.5,0.29411764705882354,task,0.20588235294117646,female,3,0.5,red,striped,,133,321,0.85,222,211
22a1-3,green,blue,0.35,,12622,2,7.0880833333333335,21,90,color,"['circle', 'square', 'solid', 'polka-dotted']",4,0.6538461538461539,0.07692307692307693,task,0.2692307692307692,female,3,0.1,red,solid,,313,311,0.85,232,22a1
321-3,green,blue,0.35,,16361,2,7.0880833333333335,22,90,color,"['circle', 'square', 'striped']",3,0.6785714285714286,0.07142857142857144,task,0.25,female,3,0.1,red,square,,223,321,0.95,322,321
,,,,,,,7.0880833333333335,,90,,,,,,,,,,,,,0.95,,,,,
22b1-3,square,cloud,0,,26190,0,7.253816666666666,3,91,shape,"['striped', 'polka-dotted', 'blue', 'green']",4,0.7692307692307692,0.23076923076923075,task,0,female,1,0.3,circle,blue,,333,221,1,131,22b1
22a1-3,square,cloud,0,,2160,0,7.253816666666666,4,91,shape,"['solid', 'polka-dotted', 'blue', 'red']",4,1,0,task,0,female,1,0,circle,red,,312,131,1,212,22a1
321-3,square,cloud,0,,100,0,7.253816666666666,5,91,shape,"['solid', 'striped', 'blue']",3,1,0,task,0,female,1,0,circle,blue,,321,111,1,211,321
22a2b-2a,square,cloud,0.2,,7350,0,7.253816666666666,6,91,shape,"['solid', 'polka-dotted', 'blue', 'red']",4,0.16666666666666666,0.6666666666666666,task,0.16666666666666666,female,1,0.8,circle,red,,332,111,0.2,312,22a2b
,,,,,,,7.253816666666666,,91,,,,,,,,,,,,,0.85,,,,,
311-3,square,cloud,1,,6370,1,7.253816666666666,11,91,shape,"['solid', 'striped', 'polka-dotted', 'red']",4,0.11538461538461539,0.11538461538461539,task,0.7692307692307694,female,1,0.15,circle,red,,232,312,0.15,122,311
321-2,square,cloud,0.95,,21510,1,7.253816666666666,12,91,shape,"['polka-dotted', 'blue', 'red', 'green']",4,0.3666666666666667,0,task,0.6333333333333333,female,1,0,circle,polka-dotted,,133,231,0.55,232,321
311-3,square,cloud,0.95,,6370,1,7.253816666666666,13,91,shape,"['solid', 'striped', 'polka-dotted', 'red']",4,0.32142857142857145,0,task,0.6785714285714286,female,1,0,circle,red,,232,312,0.45,122,311
322b-2,square,cloud,0.95,,17290,1,7.253816666666666,14,91,shape,"['solid', 'striped', 'green']",3,0.32142857142857145,0,task,0.6785714285714286,female,1,0,circle,green,,223,113,0.45,213,322b
,,,,,,,7.253816666666666,,91,,,,,,,,,,,,,1,,,,,
22b1-2,green,blue,0.9,,4842,2,7.253816666666666,19,91,color,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",5,0.09523809523809523,0.047619047619047616,task,0.8571428571428571,female,3,0.05,red,polka-dotted,,132,211,0.1,331,22b1
22a2b-2a,green,blue,0.9,,19222,2,7.253816666666666,20,91,color,"['cloud', 'square', 'striped', 'polka-dotted']",4,0.2962962962962963,0.037037037037037035,task,0.6666666666666666,female,3,0.05,red,polka-dotted,,323,132,0.4,332,22a2b
22a2b-2a,green,blue,0.9,,21882,2,7.253816666666666,21,91,color,"['cloud', 'square', 'solid', 'polka-dotted']",4,0.2285714285714286,0.2571428571428572,task,0.5142857142857143,female,3,0.45,red,solid,,133,312,0.4,113,22a2b
211-3,green,blue,0.9,,20652,2,7.253816666666666,22,91,color,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",5,0.186046511627907,0.3953488372093023,task,0.4186046511627907,female,3,0.85,red,cloud,,133,321,0.4,112,211
,,,,,,,7.253816666666666,,91,,,,,,,,,,,,,0.7,,,,,
322b-2,square,cloud,0.5,,16440,0,13.76905,3,92,shape,"['striped', 'red', 'green']",3,0.5294117647058824,0.17647058823529413,task,0.29411764705882354,female,1,0.3,circle,red,,223,222,0.9,322,322b
311-3,square,cloud,0.85,,25710,0,13.76905,4,92,shape,"['solid', 'striped', 'polka-dotted', 'green']",4,0.22580645161290325,0.22580645161290325,task,0.5483870967741936,female,1,0.35,circle,green,,233,113,0.35,323,311
322b-2,square,cloud,0.35,,29070,0,13.76905,5,92,shape,"['polka-dotted', 'blue', 'green']",3,0.6428571428571429,0.10714285714285715,task,0.25,female,1,0.15,circle,polka-dotted,,333,231,0.9,233,322b
22a1-3,square,cloud,0.95,,2050,0,13.76905,6,92,shape,"['solid', 'striped', 'blue', 'red']",4,0.31428571428571433,0.14285714285714285,task,0.5428571428571428,female,1,0.25,circle,solid,,312,221,0.55,112,22a1
,,,,,,,13.76905,,92,,,,,,,,,,,,,0.75,,,,,
311-3,square,cloud,0.45,,11850,1,13.76905,11,92,shape,"['solid', 'blue', 'red', 'green']",4,0.5135135135135135,0.24324324324324326,task,0.24324324324324326,female,1,0.45,circle,solid,,313,111,0.95,212,311
321-3,square,cloud,0.4,,9700,1,13.76905,12,92,shape,"['solid', 'blue', 'green']",3,0.5428571428571428,0.2285714285714286,task,0.2285714285714286,female,1,0.4,circle,solid,,213,111,0.95,311,321
311-3,square,cloud,0.25,,22750,1,13.76905,13,92,shape,"['solid', 'striped', 'polka-dotted', 'green']",4,0.6451612903225806,0.1935483870967742,task,0.16129032258064516,female,1,0.3,circle,green,,133,313,1,223,311
322b-2,square,cloud,0.35,,3620,1,13.76905,14,92,shape,"['solid', 'striped', 'red']",3,0.5757575757575758,0.21212121212121213,task,0.21212121212121213,female,1,0.35,circle,red,,222,212,0.95,122,322b
,,,,,,,13.76905,,92,,,,,,,,,,,,,0.55,,,,,
22a2b-2a,square,cloud,0.8,,22680,2,13.76905,19,92,shape,"['striped', 'polka-dotted', 'red', 'green']",4,0.23529411764705882,0.2941176470588235,task,0.47058823529411764,female,1,0.5,circle,green,,133,222,0.4,223,22a2b
22a2b-2b,square,cloud,0.6,,13160,2,13.76905,20,92,shape,"['solid', 'striped', 'blue', 'green']",4,0.4705882352941177,0.17647058823529413,task,0.35294117647058826,female,1,0.3,circle,green,,313,321,0.8,213,22a2b
321-2,square,cloud,1,,6350,2,13.76905,21,92,shape,"['solid', 'striped', 'polka-dotted', 'red']",4,0.4,0.1,task,0.5,female,1,0.2,circle,red,,232,112,0.8,122,321
22a2b-2b,square,cloud,1,,19900,2,13.76905,22,92,shape,"['solid', 'striped', 'red', 'green']",4,0.42857142857142855,0,task,0.5714285714285714,female,1,0,circle,striped,,323,112,0.75,123,22a2b
,,,,,,,13.76905,,92,,,,,,,,,,,,,0.95,,,,,
321-2,green,blue,0.35,,6731,0,6.8944,3,93,color,"['cloud', 'circle', 'square', 'polka-dotted']",4,0.4516129032258065,0.32258064516129037,task,0.22580645161290325,male,3,0.5,red,polka-dotted,,232,331,0.7,132,321
321-2,green,blue,0.35,,27021,0,6.8944,4,93,color,"['square', 'solid', 'striped', 'polka-dotted']",4,0.36363636363636365,0.42424242424242425,task,0.21212121212121213,male,3,0.7,red,square,,333,312,0.6,322,321
211-3,green,blue,0.35,,8662,0,6.8944,5,93,color,"['cloud', 'circle', 'square', 'solid', 'striped']",5,0.28125,0.5,task,0.21874999999999997,male,3,0.8,red,solid,,113,321,0.45,212,211
321-3,green,blue,0.2,,16101,0,6.8944,6,93,color,"['cloud', 'circle', 'striped']",3,0.31034482758620685,0.5517241379310345,task,0.13793103448275862,male,3,0.8,red,circle,,223,221,0.45,122,321
,,,,,,,6.8944,,93,,,,,,,,,,,,,0.8,,,,,
22a1-3,polka-dotted,solid,0.5,,25421,1,6.8944,11,93,texture,"['circle', 'square', 'red', 'green']",4,0.1724137931034483,0.48275862068965514,task,0.3448275862068966,male,2,0.7,striped,circle,,233,312,0.25,223,22a1
211-3,polka-dotted,solid,0.5,,25621,1,6.8944,12,93,texture,"['cloud', 'circle', 'square', 'red', 'green']",5,0.10344827586206895,0.5517241379310345,task,0.3448275862068965,male,2,0.8,striped,green,,233,112,0.15,323,211
322b-2,polka-dotted,solid,0.35,,27920,1,6.8944,13,93,texture,"['square', 'blue', 'green']",3,0.09999999999999999,0.6666666666666666,task,0.2333333333333333,male,2,1,striped,green,,333,311,0.15,313,322b
331-3,polka-dotted,solid,0.3,,5300,1,6.8944,14,93,texture,"['cloud', 'red']",2,0.10344827586206896,0.6896551724137931,task,0.20689655172413793,male,2,1,striped,cloud,,132,112,0.15,122,331
,,,,,,,6.8944,,93,,,,,,,,,,,,,0.9,,,,,
22a2b-2b,square,cloud,0.5,,20250,2,6.8944,19,93,shape,"['solid', 'polka-dotted', 'blue', 'green']",4,0.13333333333333333,0.5333333333333333,task,0.3333333333333333,male,1,0.8,circle,blue,,133,111,0.2,311,22a2b
22a2b-2a,square,cloud,0.5,,4230,2,6.8944,20,93,shape,"['solid', 'striped', 'blue', 'red']",4,0.034482758620689655,0.6206896551724137,task,0.3448275862068965,male,1,0.9,circle,striped,,322,221,0.05,312,22a2b
322b-2,square,cloud,0.5,,29070,2,6.8944,21,93,shape,"['polka-dotted', 'blue', 'green']",3,0.034482758620689655,0.6206896551724137,task,0.3448275862068965,male,1,0.9,circle,green,,333,231,0.05,233,322b
211-3,square,cloud,0.65,,15180,2,6.8944,22,93,shape,"['solid', 'striped', 'polka-dotted', 'red', 'green']",5,0.03125,0.5625,task,0.40625,male,1,0.9,circle,green,,123,332,0.05,213,211
,,,,,,,6.8944,,93,,,,,,,,,,,,,0.25,,,,,
211-3,polka-dotted,solid,0.6,,4661,0,15.378016666666667,3,94,texture,"['cloud', 'circle', 'square', 'blue', 'red']",5,0.35000000000000003,0.35000000000000003,task,0.30000000000000004,female,2,0.7,striped,cloud,,132,211,0.7,321,211
22a2b-2b,polka-dotted,solid,0.55,,7771,0,15.378016666666667,4,94,texture,"['cloud', 'square', 'blue', 'red']",4,0.3658536585365854,0.3658536585365854,task,0.26829268292682934,female,2,0.75,striped,red,,332,131,0.75,322,22a2b
321-2,polka-dotted,solid,0.75,,12000,0,15.378016666666667,5,94,texture,"['square', 'blue', 'red', 'green']",4,0.3333333333333333,0.3333333333333333,task,0.3333333333333333,female,2,0.75,striped,square,,313,321,0.75,312,321
322b-2,polka-dotted,solid,0.65,,7430,0,15.378016666666667,6,94,texture,"['square', 'blue', 'red']",3,0.34210526315789475,0.3157894736842105,task,0.34210526315789475,female,2,0.6,striped,square,,332,331,0.65,312,322b
,,,,,,,15.378016666666667,,94,,,,,,,,,,,,,0.65,,,,,
321-2,polka-dotted,solid,0.7,,23520,1,15.378016666666667,11,94,texture,"['circle', 'blue', 'red', 'green']",4,0.34146341463414637,0.3170731707317074,task,0.34146341463414637,female,2,0.65,striped,circle,,233,231,0.7,212,321
22b1-3,polka-dotted,solid,0.7,,2831,1,15.378016666666667,12,94,texture,"['cloud', 'square', 'blue', 'red']",4,0.30434782608695654,0.391304347826087,task,0.30434782608695654,female,2,0.9,striped,blue,,122,331,0.7,312,22b1
22b1-2,polka-dotted,solid,0.7,,7641,1,15.378016666666667,13,94,texture,"['cloud', 'circle', 'square', 'blue', 'red']",5,0.30434782608695654,0.391304347826087,task,0.30434782608695654,female,2,0.9,striped,red,,332,131,0.7,222,22b1
22b2b-2,polka-dotted,solid,0.7,,4861,1,15.378016666666667,14,94,texture,"['cloud', 'square', 'blue', 'red']",4,0.2916666666666667,0.4166666666666667,task,0.2916666666666667,female,2,1,striped,square,,132,121,0.7,331,22b2b
,,,,,,,15.378016666666667,,94,,,,,,,,,,,,,0.75,,,,,
321-3,green,blue,0.5,,20661,2,15.378016666666667,19,94,color,"['cloud', 'solid', 'polka-dotted']",3,0.4736842105263158,0.2631578947368421,task,0.2631578947368421,female,3,0.5,red,solid,,133,131,0.9,112,321
