"","X.3","X.2","X.1","X","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","orderObjNum1","orderObjNum2","orderObjNum3","simulatedAnswerObjNum","utteranceNum","evalNumModel","allPresentFeaValues","ambiguous"
"1285",1285,1285,1285,1927,"red",233,0,11,312,4,0.1875,"green","color",9.14721666666667,0.5,"task",311,312,"blue","task","red",1,311,"3","red",3,0.3125,"male",312,"blue",0.5,1,233,80,"blue",1,"square","22a1",0.8,"green","['circle', 'square', 'solid', 'polka-dotted']",0.3,"22a1-3","green",0.5,23572,0,26,12,3,12,"3","3","2, 6, 9, 3, 4, 8, 3, 4, 7",TRUE
"1286",1286,1286,1286,1928,"red",322,0,12,322,3,0.230769230769231,"green","color",9.14721666666667,0.5,"task",222,322,"blue","task","red",1,222,"2","red",3,0.153846153846154,"male",223,"blue",0.615384615384615,1,223,80,"blue",1,"striped","322b",0.8,"green","['circle', 'square', 'striped']",0.3,"322b-2","green",0.2,16441,1,15,23,14,15,"5","2","3, 5, 8, 2, 5, 9, 2, 5, 8",TRUE
"1287",1287,1287,1287,1929,"red",321,0,13,112,5,0.178571428571429,"green","color",9.14721666666667,0.5,"task",321,112,"blue","task","red",1,112,"2","red",3,0.142857142857143,"male",133,"blue",0.678571428571429,1,133,80,"blue",1,"solid","211",0.95,"green","['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.25,"211-3","green",0.2,20652,2,6,25,10,10,"4","2","3, 5, 7, 1, 6, 9, 1, 4, 8",FALSE
"1288",1288,1288,1288,1930,"red",122,0,14,122,3,0.111111111111111,"green","color",9.14721666666667,0.5,"task",121,122,"blue","task","red",1,222,"3","red",3,0.148148148148148,"male",121,"blue",0.740740740740741,1,222,80,"blue",1,"cloud","322b",1,"green","['cloud', 'circle', 'striped']",0.15,"322b-2","green",0.2,3551,3,13,4,14,13,"1","3","1, 5, 8, 1, 5, 7, 2, 5, 8",TRUE
"1289",1289,1289,1289,1933,"red",132,0.5,19,221,5,0.548387096774194,"blue","color",9.14721666666667,0,"task",221,132,"blue","task","red",0.75,221,"2","red",3,0.129032258064516,"male",323,"green",0.32258064516129,2,323,80,"green",1,"striped","211",0.5,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.85,"211-3","blue",0.2,18802,0,16,24,5,5,"5","2","1, 6, 8, 3, 5, 9, 2, 5, 7",TRUE
"1290",1290,1290,1290,1934,"red",332,0.5,20,112,4,0.586206896551724,"blue","color",9.14721666666667,0,"task",112,332,"blue","task","red",0.75,113,"2","red",3,0.0344827586206897,"male",112,"green",0.379310344827586,2,113,80,"green",1,"solid","22a2b",0.55,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.85,"22a2b-2b","blue",0.05,9612,1,18,10,19,10,"4","2","3, 6, 8, 1, 4, 8, 1, 4, 9",TRUE
"1291",1291,1291,1291,1935,"red",211,0.5,21,312,5,0.413793103448276,"blue","color",9.14721666666667,0,"task",211,131,"blue","task","red",0.75,131,"3","red",3,0.0344827586206897,"male",312,"green",0.551724137931034,2,312,80,"green",1,"solid","22b1",0.8,"green","['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0.6,"22b1-2","blue",0.05,1812,2,2,12,7,12,"4","3","2, 4, 7, 3, 4, 8, 1, 6, 7",TRUE
"1292",1292,1292,1292,1936,"red",132,0.5,22,132,4,0.392857142857143,"blue","color",9.14721666666667,0,"task",132,233,"blue","task","red",0.75,233,"3","red",3,0.0357142857142857,"male",333,"green",0.571428571428571,2,333,80,"green",1,"polka-dotted","321",0.8,"green","['cloud', 'circle', 'square', 'polka-dotted']",0.55,"321-2","blue",0.05,29151,3,16,27,26,16,"6","3","1, 6, 8, 3, 6, 9, 2, 6, 9",TRUE
"1293",1293,1293,1293,1939,"red",211,0.5,27,221,4,0.428571428571429,"blue","color",9.14721666666667,1,"task",211,221,"blue","task","green",0.8,322,"2","green",3,0.285714285714286,"male",221,"red",0.285714285714286,3,322,80,"red",0,"striped","22a2b",0.5,"green","['circle', 'square', 'solid', 'striped']",0.75,"22a2b-2a","blue",0.5,3712,0,2,5,15,5,"5","3","2, 4, 7, 2, 5, 7, 3, 5, 8",TRUE
"1294",1294,1294,1294,1940,"red",323,0.5,28,323,3,0.314285714285714,"blue","color",9.14721666666667,1,"task",321,122,"blue","task","green",0.8,122,"3","green",3,0.457142857142857,"male",321,"red",0.228571428571429,3,323,80,"red",0,"striped","321",0.4,"green","['cloud', 'square', 'striped']",0.55,"321-3","blue",0.8,18421,1,24,6,13,24,"5","3","3, 5, 9, 3, 5, 7, 1, 5, 8",TRUE
"1295",1295,1295,1295,1941,"red",233,0.5,29,223,4,0.323529411764706,"blue","color",9.14721666666667,1,"task",122,223,"blue","task","green",0.8,122,"3","green",3,0.5,"male",223,"red",0.176470588235294,3,233,80,"red",0,"striped","22a2b",0.3,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.55,"22a2b-2a","blue",0.85,25432,2,26,23,13,23,"5","3","2, 6, 9, 2, 5, 9, 1, 5, 8",TRUE
"1296",1296,1296,1296,1942,"red",211,0.5,30,233,4,0.285714285714286,"blue","color",9.14721666666667,1,"task",211,222,"blue","task","green",0.8,233,"3","green",3,0.571428571428571,"male",222,"red",0.142857142857143,3,233,80,"red",0,"circle","311",0.25,"green","['circle', 'solid', 'striped', 'polka-dotted']",0.5,"311-3","blue",1,23791,3,2,14,26,26,"2","3","2, 4, 7, 2, 5, 8, 2, 6, 9",TRUE
"1297",1297,1297,1297,1945,"red",131,0,3,132,4,0.0416666666666667,"green","color",9.06105,0.5,"task",131,132,"blue","task","red",1,213,"3","red",3,0.416666666666667,"female",132,"blue",0.541666666666667,0,213,81,"blue",1,"cloud","22a1",0.65,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.05,"22a1-3","green",0.5,10802,0,7,16,20,16,"1","3","1, 6, 7, 1, 6, 8, 2, 4, 9",TRUE
"1298",1298,1298,1298,1946,"red",133,0,4,133,4,0.037037037037037,"green","color",9.06105,0.5,"task",311,131,"blue","task","red",1,131,"2","red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,133,81,"blue",1,"cloud","22a2b",0.65,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.05,"22a2b-2b","green",0.65,20412,1,25,3,7,25,"1","3","1, 6, 9, 3, 4, 7, 1, 6, 7",TRUE
"1299",1299,1299,1299,1947,"red",123,0,5,123,5,0.037037037037037,"green","color",9.06105,0.5,"task",311,221,"blue","task","red",1,221,"2","red",3,0.481481481481481,"female",311,"blue",0.481481481481481,0,123,81,"blue",1,"striped","22b1",0.65,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.05,"22b1-2","green",0.65,13382,2,22,3,5,22,"5","3","1, 5, 9, 3, 4, 7, 2, 5, 7",TRUE
"1300",1300,1300,1300,1948,"red",133,0,6,332,5,0.04,"green","color",9.06105,0.5,"task",221,332,"blue","task","red",1,332,"3","red",3,0.2,"female",221,"blue",0.76,0,133,81,"blue",1,"polka-dotted","211",0.95,"green","['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.05,"211-3","green",0.25,21642,3,25,5,18,18,"6","3","1, 6, 9, 2, 5, 7, 3, 6, 8",TRUE
"1301",1301,1301,1301,1951,"striped",222,1,11,222,4,0.32258064516129,"striped","texture",9.06105,0,"task",231,112,"solid","task","solid",1,112,"2","solid",2,0.161290322580645,"female",231,"polka-dotted",0.516129032258065,1,222,81,"polka-dotted",0.5,"circle","22b1",0.8,"polka-dotted","['cloud', 'circle', 'blue', 'red']",0.5,"22b1-3","striped",0.25,3291,0,14,8,10,14,"2","2","2, 5, 8, 2, 6, 7, 1, 4, 8",TRUE
"1302",1302,1302,1302,1952,"striped",232,1,12,212,3,0.407407407407407,"striped","texture",9.06105,0,"task",212,322,"solid","task","solid",1,212,"2","solid",2,0,"female",322,"polka-dotted",0.592592592592593,1,232,81,"polka-dotted",0.5,"circle","321",0.8,"polka-dotted","['circle', 'square', 'red']",0.55,"321-3","striped",0,6611,1,17,15,11,11,"2","2","2, 6, 8, 3, 5, 8, 2, 4, 8",TRUE
"1303",1303,1303,1303,1953,"striped",222,1,13,212,3,0.633333333333333,"striped","texture",9.06105,0,"task",212,122,"solid","task","solid",1,212,"3","solid",2,0,"female",122,"polka-dotted",0.366666666666667,1,222,81,"polka-dotted",0.5,"circle","322b",0.55,"polka-dotted","['cloud', 'circle', 'red']",0.95,"322b-2","striped",0,3621,2,14,13,11,11,"2","3","2, 5, 8, 1, 5, 8, 2, 4, 8",TRUE
"1304",1304,1304,1304,1954,"striped",133,1,14,112,4,0.633333333333333,"striped","texture",9.06105,0,"task",121,112,"solid","task","solid",1,112,"3","solid",2,0,"female",121,"polka-dotted",0.366666666666667,1,133,81,"polka-dotted",0.5,"cloud","311",0.55,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.95,"311-3","striped",0,20630,3,25,4,10,10,"1","3","1, 6, 9, 1, 5, 7, 1, 4, 8",TRUE
"1305",1305,1305,1305,1957,"red",333,1,19,311,3,0.5,"green","color",9.06105,0.5,"task",311,313,"blue","task","blue",1,311,"2","blue",3,0.1875,"female",313,"green",0.3125,2,333,81,"red",0,"square","322b",0.5,"green","['square', 'solid', 'polka-dotted']",0.8,"322b-2","red",0.3,27921,0,27,21,3,3,"3","1","3, 6, 9, 3, 4, 9, 3, 4, 7",TRUE
"1306",1306,1306,1306,1958,"red",131,1,20,131,4,0.5,"green","color",9.06105,0.5,"task",311,131,"blue","task","blue",1,311,"2","blue",3,0.1875,"female",112,"green",0.3125,2,112,81,"red",0,"cloud","22b2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.8,"22b2b-2","red",0.3,1012,1,7,10,3,7,"1","2","1, 6, 7, 1, 4, 8, 3, 4, 7",TRUE
"1307",1307,1307,1307,1959,"red",213,1,21,211,3,0.633333333333333,"green","color",9.06105,0.5,"task",111,211,"blue","task","blue",1,111,"2","blue",3,0.0333333333333333,"female",211,"green",0.333333333333333,2,213,81,"red",0,"circle","322b",0.5,"green","['cloud', 'circle', 'solid']",0.95,"322b-2","red",0.05,9691,2,20,2,1,2,"2","2","2, 4, 9, 2, 4, 7, 1, 4, 7",TRUE
"1308",1308,1308,1308,1960,"red",122,1,22,321,3,0.633333333333333,"green","color",9.06105,0.5,"task",321,122,"blue","task","blue",1,321,"2","blue",3,0.0333333333333333,"female",323,"green",0.333333333333333,2,323,81,"red",0,"striped","321",0.5,"green","['cloud', 'square', 'striped']",0.95,"321-3","red",0.05,18421,3,13,24,6,6,"5","2","1, 5, 8, 3, 5, 9, 3, 5, 7",TRUE
"1309",1309,1309,1309,1963,"striped",111,0,27,221,4,0.193548387096774,"striped","texture",9.06105,1,"task",111,311,"solid","task","polka-dotted",0.95,311,"2","polka-dotted",2,0.32258064516129,"female",221,"solid",0.483870967741935,3,221,81,"solid",0.5,"blue","321",0.75,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"321-2","striped",0.5,51,0,1,5,3,5,"7","3","1, 4, 7, 2, 5, 7, 3, 4, 7",TRUE
"1310",1310,1310,1310,1964,"striped",331,0,28,331,4,0.15,"striped","texture",9.06105,1,"task",331,312,"solid","task","polka-dotted",0.95,323,"3","polka-dotted",2,0.475,"female",312,"solid",0.375,3,323,81,"solid",0.5,"square","311",0.75,"polka-dotted","['square', 'blue', 'red', 'green']",0.3,"311-3","striped",0.95,18340,1,9,12,24,9,"3","3","3, 6, 7, 3, 4, 8, 3, 5, 9",TRUE
"1311",1311,1311,1311,1965,"striped",213,0,29,223,4,0.0606060606060606,"striped","texture",9.06105,1,"task",332,213,"solid","task","polka-dotted",0.95,223,"3","polka-dotted",2,0.575757575757576,"female",332,"solid",0.363636363636364,3,223,81,"solid",0.5,"circle","22a1",0.6,"polka-dotted","['circle', 'square', 'red', 'green']",0.1,"22a1-3","striped",0.95,17281,2,20,18,23,23,"2","3","2, 4, 9, 3, 6, 8, 2, 5, 9",TRUE
"1312",1312,1312,1312,1966,"striped",313,0,30,333,4,0,"striped","texture",9.06105,1,"task",211,313,"solid","task","polka-dotted",0.95,211,"3","polka-dotted",2,0.612903225806452,"female",333,"solid",0.387096774193548,3,333,81,"solid",0.5,"square","22a2b",0.6,"polka-dotted","['circle', 'square', 'blue', 'green']",0,"22a2b-2b","striped",0.95,27911,3,21,27,2,27,"3","3","3, 4, 9, 3, 6, 9, 2, 4, 7",TRUE
"1313",1313,1313,1313,1969,"red",223,1,3,321,3,1,"red","color",4.57795,0,"task",321,322,"blue","task","red",0.4,321,"2","blue",3,0,"male",322,"green",0,0,223,82,"green",0.5,"striped","321",0,"green","['circle', 'square', 'striped']",1,"321-3","blue",0,16361,0,23,15,6,6,"5","2","2, 5, 9, 3, 5, 8, 3, 5, 7",TRUE
"1314",1314,1314,1314,1970,"red",131,1,4,232,4,0.5,"red","color",4.57795,0,"task",131,232,"blue","task","red",0.4,223,"2","blue",3,0,"male",232,"green",0.5,0,223,82,"green",0.5,"circle","22b1",0.6,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.6,"22b1-3","blue",0,16662,1,7,17,23,17,"2","3","1, 6, 7, 2, 6, 8, 2, 5, 9",TRUE
"1315",1315,1315,1315,1971,"red",113,1,5,132,4,0.413793103448276,"red","color",4.57795,0,"task",132,113,"blue","task","red",0.4,213,"2","blue",3,0,"male",132,"green",0.586206896551724,0,213,82,"green",0.5,"cloud","22a2b",0.85,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.6,"22a2b-2a","blue",0,11372,2,19,16,20,16,"1","3","1, 4, 9, 1, 6, 8, 2, 4, 9",TRUE
"1316",1316,1316,1316,1972,"red",213,1,6,231,4,0.413793103448276,"red","color",4.57795,0,"task",231,213,"blue","task","red",0.4,333,"2","blue",3,0,"male",231,"green",0.586206896551724,0,333,82,"green",0.5,"polka-dotted","22b2b",0.85,"green","['circle', 'square', 'solid', 'polka-dotted']",0.6,"22b2b-2","blue",0,27782,3,20,8,27,8,"6","3","2, 4, 9, 2, 6, 7, 3, 6, 9",TRUE
"1317",1317,1317,1317,1975,"striped",211,1,11,211,5,1,"striped","texture",4.57795,0,"task",211,222,"solid","task","solid",0.8,323,"2","solid",2,0,"male",222,"striped",0,1,323,82,"polka-dotted",0.5,"circle","22b1",0,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.65,"22b1-2","polka-dotted",0,18501,0,2,14,24,2,"2","1","2, 4, 7, 2, 5, 8, 3, 5, 9",TRUE
"1318",1318,1318,1318,1976,"striped",121,1,12,111,2,1,"striped","texture",4.57795,0,"task",111,121,"solid","task","solid",0.8,131,"2","solid",2,0,"male",111,"striped",0,1,131,82,"polka-dotted",0.5,"cloud","331",0,"polka-dotted","['cloud', 'blue']",0.9,"331-3","polka-dotted",0,230,1,4,1,7,1,"1","2","1, 5, 7, 1, 4, 7, 1, 6, 7",TRUE
"1319",1319,1319,1319,1977,"striped",313,1,13,313,4,1,"striped","texture",4.57795,0,"task",231,331,"solid","task","solid",0.8,231,"2","solid",2,0,"male",331,"striped",0,1,313,82,"polka-dotted",0.5,"square","22a2b",0,"polka-dotted","['circle', 'square', 'blue', 'green']",1,"22a2b-2a","polka-dotted",0,11751,2,21,9,8,21,"3","2","3, 4, 9, 3, 6, 7, 2, 6, 7",TRUE
"1320",1320,1320,1320,1978,"striped",212,1,14,212,4,1,"striped","texture",4.57795,0,"task",212,313,"solid","task","solid",0.8,233,"2","solid",2,0,"male",313,"striped",0,1,233,82,"polka-dotted",0.5,"circle","22b2b",0,"polka-dotted","['circle', 'square', 'red', 'green']",1,"22b2b-2","polka-dotted",0,25001,3,11,21,26,11,"2","3","2, 4, 8, 3, 4, 9, 2, 6, 9",TRUE
"1321",1321,1321,1321,1981,"red",213,0.5,19,213,4,0.166666666666667,"blue","color",4.57795,1,"task",131,232,"blue","task","green",0.6,232,"2","green",3,0.666666666666667,"male",131,"red",0.166666666666667,2,213,82,"red",0,"circle","22b1",0.2,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.2,"22b1-3","blue",0.8,10952,0,20,7,17,20,"2","3","2, 4, 9, 1, 6, 7, 2, 6, 8",TRUE
"1322",1322,1322,1322,1982,"red",332,0.5,20,333,3,0.142857142857143,"blue","color",4.57795,1,"task",131,332,"blue","task","green",0.6,131,"2","green",3,0.714285714285714,"male",333,"red",0.142857142857143,2,333,82,"red",0,"polka-dotted","321",0.2,"green","['cloud', 'square', 'polka-dotted']",0.2,"321-3","blue",1,27421,1,18,27,7,27,"6","3","3, 6, 8, 3, 6, 9, 1, 6, 7",TRUE
"1323",1323,1323,1323,1983,"red",212,0.5,21,223,3,0.142857142857143,"blue","color",4.57795,1,"task",211,212,"blue","task","green",0.6,211,"2","green",3,0.714285714285714,"male",223,"red",0.142857142857143,2,223,82,"red",0,"circle","321",0.2,"green","['circle', 'solid', 'striped']",0.2,"321-3","blue",1,15861,2,11,23,2,23,"2","3","2, 4, 8, 2, 5, 9, 2, 4, 7",TRUE
"1324",1324,1324,1324,1984,"red",221,0.5,22,221,4,0.3125,"blue","color",4.57795,1,"task",221,232,"blue","task","green",0.6,123,"3","green",3,0.5625,"male",232,"red",0.125,2,123,82,"red",0,"circle","22b1",0.2,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.5,"22b1-3","blue",0.9,14542,3,5,17,22,5,"2","3","2, 5, 7, 2, 6, 8, 1, 5, 9",TRUE
"1325",1325,1325,1325,1987,"striped",211,0.5,27,131,4,0.222222222222222,"solid","texture",4.57795,1,"task",211,321,"solid","task","polka-dotted",0.6,321,"2","polka-dotted",2,0.555555555555555,"male",131,"solid",0.222222222222222,3,131,82,"striped",0,"blue","311",0.3,"polka-dotted","['cloud', 'circle', 'square', 'blue']",0.3,"311-3","striped",0.75,311,0,2,7,6,7,"7","2","2, 4, 7, 1, 6, 7, 3, 5, 7",TRUE
"1326",1326,1326,1326,1988,"striped",213,0.5,28,232,4,0.193548387096774,"solid","texture",4.57795,1,"task",231,232,"solid","task","polka-dotted",0.6,231,"2","polka-dotted",2,0.612903225806452,"male",232,"solid",0.193548387096774,3,213,82,"striped",0,"circle","321",0.3,"polka-dotted","['circle', 'blue', 'red', 'green']",0.3,"321-2","striped",0.95,10960,1,20,17,8,17,"2","2","2, 4, 9, 2, 6, 8, 2, 6, 7",TRUE
"1327",1327,1327,1327,1989,"striped",231,0.5,29,132,5,0.193548387096774,"solid","texture",4.57795,1,"task",231,132,"solid","task","polka-dotted",0.6,123,"2","polka-dotted",2,0.612903225806452,"male",132,"solid",0.193548387096774,3,123,82,"striped",0,"red","22b1",0.3,"polka-dotted","['cloud', 'circle', 'blue', 'red', 'green']",0.3,"22b1-2","striped",0.95,14421,2,8,16,22,16,"8","2","2, 6, 7, 1, 6, 8, 1, 5, 9",FALSE
"1328",1328,1328,1328,1990,"striped",121,0.5,30,132,4,0,"solid","texture",4.57795,1,"task",121,322,"solid","task","polka-dotted",0.6,132,"2","polka-dotted",2,1,"male",322,"solid",0,3,132,82,"striped",0,"red","22b2b",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",0,"22b2b-2","striped",0.95,5491,3,4,15,16,16,"8","2","1, 5, 7, 3, 5, 8, 1, 6, 8",TRUE
"1329",1329,1329,1329,1993,"red",132,1,3,131,4,0.466666666666667,"green","color",12.24245,0.5,"task",131,212,"blue","task","blue",0.75,212,"3","blue",3,0.333333333333333,"male",131,"red",0.2,0,132,83,"red",0,"cloud","22a2b",0.3,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.7,"22a2b-2b","green",0.5,5062,0,16,7,11,7,"1","2","1, 6, 8, 1, 6, 7, 2, 4, 8",TRUE
"1330",1330,1330,1330,1994,"red",121,1,4,221,4,0.571428571428571,"green","color",12.24245,0.5,"task",121,221,"blue","task","blue",0.75,233,"3","blue",3,0.214285714285714,"male",221,"red",0.214285714285714,0,233,83,"red",0,"circle","22a2b",0.3,"green","['cloud', 'circle', 'striped', 'polka-dotted']",0.8,"22a2b-2a","green",0.3,23092,1,4,5,26,5,"2","2","1, 5, 7, 2, 5, 7, 2, 6, 9",TRUE
"1331",1331,1331,1331,1995,"red",131,1,5,131,4,0.62962962962963,"green","color",12.24245,0.5,"task",131,132,"blue","task","blue",0.75,132,"3","blue",3,0.222222222222222,"male",313,"red",0.148148148148148,0,313,83,"red",0,"polka-dotted","22a1",0.2,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.85,"22a1-3","green",0.3,12512,2,7,21,16,7,"6","3","1, 6, 7, 3, 4, 9, 1, 6, 8",TRUE
"1332",1332,1332,1332,1996,"red",211,1,6,331,4,0.692307692307692,"green","color",12.24245,0.5,"task",211,331,"blue","task","blue",0.75,331,"3","blue",3,0.153846153846154,"male",233,"red",0.153846153846154,0,233,83,"red",0,"polka-dotted","22b2b",0.2,"green","['circle', 'square', 'solid', 'polka-dotted']",0.9,"22b2b-2","green",0.2,23292,3,2,26,9,9,"6","2","2, 4, 7, 2, 6, 9, 3, 6, 7",TRUE
"1333",1333,1333,1333,1999,"red",332,0.5,11,312,4,0.241379310344828,"blue","color",12.24245,0,"task",111,312,"blue","task","red",0.8,111,"2","red",3,0.344827586206897,"male",312,"green",0.413793103448276,1,332,83,"green",1,"solid","22a2b",0.6,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.35,"22a2b-2a","blue",0.5,7352,0,18,12,1,12,"4","1","3, 6, 8, 3, 4, 8, 1, 4, 7",TRUE
"1334",1334,1334,1334,2000,"red",312,0.5,12,312,2,0.222222222222222,"blue","color",12.24245,0,"task",311,312,"blue","task","red",0.8,311,"2","red",3,0.296296296296296,"male",313,"green",0.481481481481481,1,313,83,"green",1,"square","331",0.65,"green","['square', 'solid']",0.3,"331-3","blue",0.4,11970,1,12,21,3,12,"3","2","3, 4, 8, 3, 4, 9, 3, 4, 7",TRUE
"1335",1335,1335,1335,2001,"red",113,0.5,13,121,4,0.291666666666667,"blue","color",12.24245,0,"task",121,113,"blue","task","red",0.8,323,"3","red",3,0.166666666666667,"male",121,"green",0.541666666666667,1,323,83,"green",1,"cloud","22b2b",0.65,"green","['cloud', 'square', 'solid', 'striped']",0.35,"22b2b-2","blue",0.2,19272,2,19,4,24,4,"1","2","1, 4, 9, 1, 5, 7, 3, 5, 9",TRUE
"1336",1336,1336,1336,2002,"red",213,0.5,14,312,5,0.28,"blue","color",12.24245,0,"task",312,213,"blue","task","red",0.8,312,"3","red",3,0.12,"male",123,"green",0.6,1,123,83,"green",1,"solid","22b1",0.75,"green","['cloud', 'circle', 'square', 'solid', 'striped']",0.35,"22b1-2","blue",0.15,15122,3,20,22,12,12,"4","3","2, 4, 9, 1, 5, 9, 3, 4, 8",TRUE
"1337",1337,1337,1337,2005,"red",322,0,19,223,3,0.32258064516129,"red","color",12.24245,1,"task",222,322,"blue","task","green",0.85,223,"2","green",3,0.387096774193548,"male",222,"blue",0.290322580645161,2,223,83,"blue",0.5,"circle","322b",0.45,"green","['circle', 'square', 'striped']",0.5,"322b-2","red",0.6,16441,0,15,14,23,23,"2","1","3, 5, 8, 2, 5, 8, 2, 5, 9",TRUE
"1338",1338,1338,1338,2006,"red",131,0,20,123,3,0.290322580645161,"red","color",12.24245,1,"task",131,122,"blue","task","green",0.85,123,"2","green",3,0.451612903225806,"male",122,"blue",0.258064516129032,2,123,83,"blue",0.5,"cloud","321",0.4,"green","['cloud', 'striped', 'polka-dotted']",0.45,"321-3","red",0.7,14021,1,7,13,22,22,"1","2","1, 6, 7, 1, 5, 8, 1, 5, 9",TRUE
"1339",1339,1339,1339,2007,"red",113,0,21,322,4,0.206896551724138,"red","color",12.24245,1,"task",321,322,"blue","task","green",0.85,321,"3","green",3,0.482758620689655,"male",322,"blue",0.310344827586207,2,113,83,"blue",0.5,"square","22a1",0.45,"green","['cloud', 'square', 'solid', 'striped']",0.3,"22a1-3","red",0.7,9122,2,19,15,6,15,"3","3","1, 4, 9, 3, 5, 8, 3, 5, 7",TRUE
"1340",1340,1340,1340,2008,"red",312,0,22,312,4,0.166666666666667,"red","color",12.24245,1,"task",111,312,"blue","task","green",0.85,111,"3","green",3,0.5,"male",332,"blue",0.333333333333333,2,332,83,"blue",0.5,"solid","22a2b",0.5,"green","['cloud', 'square', 'solid', 'polka-dotted']",0.25,"22a2b-2a","red",0.75,7352,3,12,18,1,12,"4","3","3, 4, 8, 3, 6, 8, 1, 4, 7",TRUE
"1341",1341,1341,1341,2011,"striped",112,0,27,233,5,0.333333333333333,"striped","texture",12.24245,1,"task",112,323,"solid","task","polka-dotted",0.5,233,"2","polka-dotted",2,0.433333333333333,"male",323,"striped",0.233333333333333,3,233,83,"solid",0.5,"green","211",0.35,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0.5,"211-3","solid",0.65,25621,0,10,24,26,26,"9","2","1, 4, 8, 3, 5, 9, 2, 6, 9",TRUE
