pref1,order0,simPreference0,slide_number,simulatedAnswer,numFeatures,normResponse0,simRank1,targetFeature,Answer.time_in_minutes,simPreference2,trial_type,obj1,obj2,pref0,name,guessRank0,certainty,order2,evalNum,simRank0,targetFeatureNum,normResponse2,sex,order1,guessRank2,normResponse1,blockNr,obj3,workerid,simRank2,simPreference1,utterance,uttCode,response1,pref2,featuresPresent,response0,targetUttCode,guessRank1,response2,item,trialNum 
red,331,1,4,232,4,0.4736842105263158,,color,8.6996,0.5,task,331,132,blue,task,,,132,,,3,0.5263157894736842,male,232,,0,0,232,85,,0,circle,321,0,green,"['cloud', 'circle', 'square', 'polka-dotted']",0.45,321-2,,0.5,6731,1
red,123,1,5,121,2,0.2,,color,8.6996,0.5,task,121,122,blue,task,,,121,,,3,0.4,male,122,,0.4,0,123,85,,0,striped,331,0.5,green,"['cloud', 'striped']",0.25,331-3,,0.5,13990,2
red,131,1,6,311,4,0.393939393939394,,color,8.6996,0.5,task,311,131,blue,task,,,133,,,3,0.30303030303030304,male,311,,0.30303030303030304,0,133,85,,0,square,22a2b,0.5,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.65,22a2b-2b,,0.5,20412,3
,,,,,,,,,8.6996,,,,,,,,0.35,,,,,,,,,,,,85,,,,,,,,,,,,,
,,,,,,,green,,8.6996,,,,,,,blue,,,3,blue,,,,,red,,,,85,red,,,,,,,,,green,,,
red,132,0.5,11,313,4,0.45454545454545453,,color,8.6996,0,task,131,132,blue,task,,,313,,,3,0.09090909090909091,male,131,,0.45454545454545453,1,313,85,,1,square,22a1,0.5,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.5,22a1-3,,0.1,12512,0
red,221,0.5,12,322,4,0.37037037037037035,,color,8.6996,0,task,221,122,blue,task,,,122,,,3,0.07407407407407407,male,322,,0.5555555555555555,1,322,85,,1,square,321,0.75,green,"['cloud', 'circle', 'square', 'striped']",0.5,321-2,,0.1,4341,1
red,222,0.5,13,322,3,0.15,,color,8.6996,0,task,222,322,blue,task,,,223,,,3,0.1,male,322,,0.75,1,223,85,,1,square,322b,0.75,green,"['circle', 'square', 'striped']",0.15,322b-2,,0.1,16441,2
red,133,0.5,14,112,4,0.13636363636363635,,color,8.6996,0,task,112,332,blue,task,,,332,,,3,0.09090909090909091,male,112,,0.7727272727272726,1,133,85,,1,cloud,22b2b,0.85,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.15,22b2b-2,,0.1,21692,3
,,,,,,,,,8.6996,,,,,,,,1,,,,,,,,,,,,85,,,,,,,,,,,,,
,,,,,,,blue,,8.6996,,,,,,,red,,,3,red,,,,,green,,,,85,green,,,,,,,,,blue,,,
striped,122,0.5,19,122,4,0.2777777777777778,,texture,8.6996,0,task,122,322,solid,task,,,322,,,2,0.2777777777777778,male,113,,0.4444444444444445,2,113,85,,1,cloud,22a2b,0.8,polka-dotted,"['cloud', 'square', 'red', 'green']",0.5,22a2b-2a,,0.5,9191,0
striped,211,0.5,20,132,5,0.0625,,texture,8.6996,0,task,211,321,solid,task,,,132,,,2,0.53125,male,321,,0.40625,2,132,85,,1,cloud,211,0.65,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'red']",0.1,211-3,,0.85,4661,1
striped,133,0.5,21,111,4,0.3333333333333333,,texture,8.6996,0,task,111,231,solid,task,,,231,,,2,0.37777777777777777,male,111,,0.2888888888888889,2,133,85,,1,blue,22b2b,0.65,polka-dotted,"['cloud', 'circle', 'blue', 'green']",0.75,22b2b-2,,0.85,20451,2
striped,222,0.5,22,211,4,0.6551724137931033,,texture,8.6996,0,task,211,222,solid,task,,,211,,,2,0.06896551724137931,male,233,,0.27586206896551724,2,233,85,,1,blue,311,0.4,polka-dotted,"['circle', 'blue', 'red', 'green']",0.95,311-3,,0.1,23790,3
,,,,,,,,,8.6996,,,,,,,,1,,,,,,,,,,,,85,,,,,,,,,,,,,
,,,,,,,solid,,8.6996,,,,,,,solid,,,2,striped,,,,,polka-dotted,,,,85,polka-dotted,,,,,,,,,striped,,,
striped,311,0,27,311,4,0.4857142857142857,,texture,8.6996,1,task,311,221,solid,task,,,221,,,2,0.14285714285714285,male,233,,0.37142857142857144,3,233,85,,0.5,square,22b1,0.65,polka-dotted,"['circle', 'square', 'blue', 'green']",0.85,22b1-3,,0.25,23081,0
striped,123,0,28,312,5,0.4857142857142857,,texture,8.6996,1,task,312,213,solid,task,,,213,,,2,0.14285714285714285,male,312,,0.37142857142857144,3,123,85,,0.5,square,22b1,0.65,polka-dotted,"['cloud', 'circle', 'square', 'red', 'green']",0.85,22b1-2,,0.25,15121,1
striped,112,0,29,112,4,0.4857142857142857,,texture,8.6996,1,task,112,312,solid,task,,,312,,,2,0.14285714285714285,male,133,,0.37142857142857144,3,133,85,,0.5,red,22a2b,0.65,polka-dotted,"['cloud', 'square', 'red', 'green']",0.85,22a2b-2a,,0.25,20881,2
striped,323,0,30,323,5,0.49999999999999994,,texture,8.6996,1,task,111,213,solid,task,,,213,,,2,0.058823529411764705,male,111,,0.4411764705882352,3,323,85,,0.5,green,22b1,0.75,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'green']",0.85,22b1-2,,0.1,19421,3
,,,,,,,,,8.6996,,,,,,,,0.95,,,,,,,,,,,,85,,,,,,,,,,,,,
,,,,,,,striped,,8.6996,,,,,,,solid,,,0,polka-dotted,,,,,polka-dotted,,,,85,solid,,,,,,,,,striped,,,
red,223,0.5,3,223,3,0.25,,color,14.348366666666667,1,task,121,222,blue,task,,,222,,,3,0.5,female,121,,0.25,0,223,86,,0,striped,321,0.5,green,"['cloud', 'circle', 'striped']",0.5,321-3,,1,16211,0
red,233,0.5,4,233,4,0,,color,14.348366666666667,1,task,121,221,blue,task,,,121,,,3,0.6666666666666666,female,221,,0.3333333333333333,0,233,86,,0,circle,22a2b,0.5,green,"['cloud', 'circle', 'striped', 'polka-dotted']",0,22a2b-2a,,1,23092,1
red,112,0.5,5,133,5,0,,color,14.348366666666667,1,task,321,112,blue,task,,,321,,,3,1,female,133,,0,0,133,86,,0,cloud,211,0,green,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0,211-3,,1,20652,2
red,322,0.5,6,311,4,0.3103448275862069,,color,14.348366666666667,1,task,311,212,blue,task,,,311,,,3,0.6896551724137931,female,212,,0,0,322,86,,0,square,22b2b,0,green,"['circle', 'square', 'solid', 'striped']",0.45,22b2b-2,,1,4112,3
,,,,,,,,,14.348366666666667,,,,,,,,1,,,,,,,,,,,,86,,,,,,,,,,,,,
,,,,,,,blue,,14.348366666666667,,,,,,,green,,,3,green,,,,,red,,,,86,red,,,,,,,,,blue,,,
red,131,1,11,131,4,0.5,,color,14.348366666666667,0,task,311,131,blue,task,,,112,,,3,0.25,female,311,,0.25,1,112,86,,0.5,cloud,22b2b,0.5,green,"['cloud', 'square', 'solid', 'polka-dotted']",1,22b2b-2,,0.5,1012,0
red,133,1,12,111,4,0.5,,color,14.348366666666667,0,task,111,231,blue,task,,,231,,,3,0.25,female,111,,0.25,1,133,86,,0.5,cloud,22b2b,0.5,green,"['cloud', 'circle', 'solid', 'polka-dotted']",1,22b2b-2,,0.5,20452,1
red,312,1,13,331,3,0.5,,color,14.348366666666667,0,task,331,312,blue,task,,,332,,,3,0.25,female,331,,0.25,1,332,86,,0.5,polka-dotted,322b,0.5,green,"['square', 'solid', 'polka-dotted']",1,322b-2,,0.5,7431,2
red,122,1,14,121,2,0.5,,color,14.348366666666667,0,task,121,122,blue,task,,,123,,,3,0.25,female,121,,0.25,1,123,86,,0.5,cloud,331,0.5,green,"['cloud', 'striped']",1,331-3,,0.5,13990,3
,,,,,,,,,14.348366666666667,,,,,,,,0.65,,,,,,,,,,,,86,,,,,,,,,,,,,
,,,,,,,red,,14.348366666666667,,,,,,,blue,,,2,blue,,,,,red,,,,86,green,,,,,,,,,green,,,
red,223,1,19,223,4,0.25,,color,14.348366666666667,0.5,task,121,232,blue,task,,,121,,,3,0.5,female,232,,0.25,2,223,86,,0,circle,22b1,0.5,green,"['cloud', 'circle', 'striped', 'polka-dotted']",0.5,22b1-3,,1,16632,0
red,132,1,20,131,3,0.3333333333333333,,color,14.348366666666667,0.5,task,131,132,blue,task,,,113,,,3,0.6666666666666666,female,131,,0,2,113,86,,0,polka-dotted,321,0,green,"['cloud', 'solid', 'polka-dotted']",0.5,321-3,,1,9271,1
red,233,1,21,231,4,0.6666666666666666,,color,14.348366666666667,0.5,task,121,231,blue,task,,,231,,,3,0.3333333333333333,female,121,,0,2,233,86,,0,circle,22a2b,0,green,"['cloud', 'circle', 'striped', 'polka-dotted']",1,22a2b-2b,,0.5,23242,2
red,311,1,22,233,5,0.6666666666666666,,color,14.348366666666667,0.5,task,311,222,blue,task,,,233,,,3,0.3333333333333333,female,222,,0,2,233,86,,0,circle,211,0,green,"['circle', 'square', 'solid', 'striped', 'polka-dotted']",1,211-3,,0.5,23802,3
,,,,,,,,,14.348366666666667,,,,,,,,0.8,,,,,,,,,,,,86,,,,,,,,,,,,,
,,,,,,,green,,14.348366666666667,,,,,,,blue,,,3,blue,,,,,red,,,,86,red,,,,,,,,,green,,,
striped,212,0,27,321,4,0.25,,texture,14.348366666666667,0.5,task,321,331,solid,task,,,321,,,2,0.25,female,331,,0.5,3,212,86,,1,blue,22a1,1,polka-dotted,"['circle', 'square', 'blue', 'red']",0.5,22a1-3,,0.5,1531,0
striped,233,0,28,222,4,0.23076923076923078,,texture,14.348366666666667,0.5,task,312,222,solid,task,,,222,,,2,0.25641025641025644,female,312,,0.5128205128205129,3,233,86,,1,red,22b1,1,polka-dotted,"['circle', 'square', 'red', 'green']",0.45,22b1-3,,0.5,23891,1
striped,232,0,29,122,4,0.25,,texture,14.348366666666667,0.5,task,312,122,solid,task,,,122,,,2,0.25,female,312,,0.5,3,232,86,,1,red,311,1,polka-dotted,"['cloud', 'circle', 'square', 'red']",0.5,311-3,,0.5,6371,2
striped,322,0,30,231,4,0,,texture,14.348366666666667,0.5,task,211,231,solid,task,,,211,,,2,0.3333333333333333,female,231,,0.6666666666666666,3,322,86,,1,blue,22a1,1,polka-dotted,"['circle', 'square', 'blue', 'red']",0,22a1-3,,0.5,3861,3
,,,,,,,,,14.348366666666667,,,,,,,,1,,,,,,,,,,,,86,,,,,,,,,,,,,
,,,,,,,polka-dotted,,14.348366666666667,,,,,,,striped,,,3,striped,,,,,solid,,,,86,solid,,,,,,,,,polka-dotted,,,
red,133,0.5,3,111,4,0.3548387096774194,,color,12.951516666666667,0,task,111,332,blue,task,,,332,,,3,0.3225806451612903,male,111,,0.3225806451612903,0,133,87,,1,solid,22b1,0.5,green,"['cloud', 'square', 'solid', 'polka-dotted']",0.55,22b1-3,,0.5,21602,0
red,122,0.5,4,122,2,0.34375,,color,12.951516666666667,0,task,121,122,blue,task,,,121,,,3,0.3125,male,123,,0.34375,0,123,87,,1,cloud,331,0.55,green,"['cloud', 'striped']",0.55,331-3,,0.5,13990,1
red,221,0.5,5,221,5,0.38709677419354843,,color,12.951516666666667,0,task,311,221,blue,task,,,311,,,3,0.2580645161290323,male,123,,0.35483870967741943,0,123,87,,1,striped,22b1,0.55,green,"['cloud', 'circle', 'square', 'solid', 'striped']",0.6,22b1-2,,0.4,13382,2
red,113,0.5,6,232,4,0.3666666666666667,,color,12.951516666666667,0,task,231,232,blue,task,,,231,,,3,0.26666666666666666,male,232,,0.3666666666666667,0,113,87,,1,polka-dotted,22a1,0.55,green,"['cloud', 'circle', 'solid', 'polka-dotted']",0.55,22a1-3,,0.4,9432,3
,,,,,,,,,12.951516666666667,,,,,,,,0.2,,,,,,,,,,,,87,,,,,,,,,,,,,
,,,,,,,blue,,12.951516666666667,,,,,,,blue,,,2,red,,,,,green,,,,87,green,,,,,,,,,red,,,
striped,233,0.5,11,233,5,0.3125,,texture,12.951516666666667,1,task,321,123,solid,task,,,123,,,2,0.46875,male,321,,0.21874999999999997,1,233,87,,0,green,22b1,0.35,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'green']",0.5,22b1-2,,0.75,25151,0
striped,231,0.5,12,231,4,0.15384615384615385,,texture,12.951516666666667,1,task,311,231,solid,task,,,311,,,2,0.5769230769230769,male,222,,0.2692307692307692,1,222,87,,0,blue,22b1,0.35,polka-dotted,"['circle', 'square', 'blue', 'red']",0.2,22b1-3,,0.75,3091,1
striped,111,0.5,13,213,5,0.3333333333333333,,texture,12.951516666666667,1,task,111,213,solid,task,,,213,,,2,0.5555555555555555,male,323,,0.1111111111111111,1,323,87,,0,green,22b1,0.15,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'green']",0.45,22b1-2,,0.75,19421,2
striped,121,0.5,14,111,4,0.4230769230769231,,texture,12.951516666666667,1,task,111,121,solid,task,,,111,,,2,0.5769230769230769,male,233,,0,1,233,87,,0,cloud,22a1,0,polka-dotted,"['cloud', 'circle', 'blue', 'green']",0.55,22a1-3,,0.75,23031,3
,,,,,,,,,12.951516666666667,,,,,,,,0.45,,,,,,,,,,,,87,,,,,,,,,,,,,
,,,,,,,solid,,12.951516666666667,,,,,,,polka-dotted,,,3,polka-dotted,,,,,striped,,,,87,striped,,,,,,,,,solid,,,
striped,111,1,19,111,4,0.3333333333333333,,texture,12.951516666666667,0,task,111,331,solid,task,,,331,,,2,0.3333333333333333,male,112,,0.3333333333333333,2,112,87,,0.5,cloud,22a2b,0.5,polka-dotted,"['cloud', 'square', 'blue', 'red']",0.5,22a2b-2a,,0.5,1121,0
striped,312,1,20,312,4,0.41379310344827586,,texture,12.951516666666667,0,task,312,122,solid,task,,,122,,,2,0.3448275862068966,male,133,,0.24137931034482757,2,133,87,,0.5,red,22b1,0.35,polka-dotted,"['cloud', 'square', 'red', 'green']",0.6,22b1-3,,0.5,21011,1
striped,312,1,21,312,5,0.5384615384615385,,texture,12.951516666666667,0,task,231,312,solid,task,,,231,,,2,0.3846153846153847,male,122,,0.07692307692307694,2,122,87,,0.5,red,211,0.1,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'red']",0.7,211-3,,0.5,2821,2
striped,312,1,22,211,5,0.689655172413793,,texture,12.951516666666667,0,task,211,131,solid,task,,,131,,,2,0.27586206896551724,male,211,,0.034482758620689655,2,312,87,,0.5,blue,22b1,0.05,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'red']",1,22b1-2,,0.4,1811,3
,,,,,,,,,12.951516666666667,,,,,,,,0.65,,,,,,,,,,,,87,,,,,,,,,,,,,
,,,,,,,striped,,12.951516666666667,,,,,,,solid,,,2,solid,,,,,striped,,,,87,polka-dotted,,,,,,,,,polka-dotted,,,
circle,321,0,27,212,5,0.3125,,shape,12.951516666666667,1,task,321,212,cloud,task,,,212,,,1,0.3125,male,113,,0.37499999999999994,3,113,87,,0.5,solid,211,0.6,square,"['solid', 'striped', 'blue', 'red', 'green']",0.5,211-3,,0.5,8660,0
circle,223,0,28,322,3,0.2941176470588235,,shape,12.951516666666667,1,task,222,322,cloud,task,,,222,,,1,0.3529411764705882,male,322,,0.3529411764705882,3,223,87,,0.5,striped,322b,0.6,square,"['striped', 'red', 'green']",0.5,322b-2,,0.6,16440,1
circle,132,0,29,322,4,0.2631578947368421,,shape,12.951516666666667,1,task,212,322,cloud,task,,,212,,,1,0.42105263157894735,male,322,,0.3157894736842105,3,132,87,,0.5,red,311,0.6,square,"['solid', 'striped', 'polka-dotted', 'red']",0.5,311-3,,0.8,5560,2
circle,233,0,30,233,4,0.12121212121212122,,shape,12.951516666666667,1,task,231,113,cloud,task,,,113,,,1,0.48484848484848486,male,231,,0.3939393939393939,3,233,87,,0.5,green,22a2b,0.65,square,"['solid', 'polka-dotted', 'blue', 'green']",0.2,22a2b-2a,,0.8,24600,3
,,,,,,,,,12.951516666666667,,,,,,,,0.5,,,,,,,,,,,,87,,,,,,,,,,,,,
,,,,,,,circle,,12.951516666666667,,,,,,,square,,,3,square,,,,,cloud,,,,87,cloud,,,,,,,,,circle,,,
circle,312,1,3,121,4,0.6451612903225806,,shape,6.2206,0.5,task,121,221,cloud,task,,,121,,,1,0.3225806451612903,male,221,,0.03225806451612903,0,312,88,,0,striped,22a1,0.05,square,"['solid', 'striped', 'blue', 'red']",1,22a1-3,,0.5,1740,0
circle,123,1,4,132,5,0.6666666666666666,,shape,6.2206,0.5,task,231,132,cloud,task,,,231,,,1,0.3333333333333333,male,132,,0,0,123,88,,0,polka-dotted,22b1,0,square,"['striped', 'polka-dotted', 'blue', 'red', 'green']",1,22b1-2,,0.5,14420,1
circle,221,1,5,131,4,0.6896551724137931,,shape,6.2206,0.5,task,221,131,cloud,task,,,131,,,1,0.3103448275862069,male,333,,0,0,333,88,,0,blue,22b1,0,square,"['striped', 'polka-dotted', 'blue', 'green']",1,22b1-3,,0.45,26190,2
circle,121,1,6,113,4,1,,shape,6.2206,0.5,task,121,113,cloud,task,,,113,,,1,0,male,323,,0,0,323,88,,0,green,22b2b,0,square,"['solid', 'striped', 'blue', 'green']",1,22b2b-2,,0,19270,3
,,,,,,,,,6.2206,,,,,,,,1,,,,,,,,,,,,88,,,,,,,,,,,,,
,,,,,,,square,,6.2206,,,,,,,cloud,,,3,cloud,,,,,circle,,,,88,circle,,,,,,,,,square,,,
striped,223,1,11,233,3,0.3333333333333333,,texture,6.2206,0.5,task,223,233,solid,task,,,233,,,2,0.6666666666666666,male,333,,0,1,333,88,,0,circle,322b,0,polka-dotted,"['circle', 'square', 'green']",0.5,322b-2,,1,29221,0
striped,112,1,12,113,4,0.3333333333333333,,texture,6.2206,0.5,task,112,113,solid,task,,,113,,,2,0.6666666666666666,male,323,,0,1,323,88,,0,green,22a2b,0,polka-dotted,"['cloud', 'square', 'red', 'green']",0.5,22a2b-2a,,1,19331,1
striped,321,1,13,332,4,0.3333333333333333,,texture,6.2206,0.5,task,321,222,solid,task,,,332,,,2,0.6666666666666666,male,222,,0,1,332,88,,0,red,22b2b,0,polka-dotted,"['circle', 'square', 'blue', 'red']",0.5,22b2b-2,,1,7631,2
striped,132,1,14,211,5,0.6896551724137931,,texture,6.2206,0.5,task,211,331,solid,task,,,331,,,2,0.3103448275862069,male,211,,0,1,132,88,,0,blue,22b1,0,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'red']",1,22b1-2,,0.45,4841,3
,,,,,,,,,6.2206,,,,,,,,1,,,,,,,,,,,,88,,,,,,,,,,,,,
,,,,,,,polka-dotted,,6.2206,,,,,,,solid,,,3,solid,,,,,striped,,,,88,striped,,,,,,,,,polka-dotted,,,
circle,221,0,19,221,5,0.3333333333333333,,shape,6.2206,0.5,task,221,212,cloud,task,,,212,,,1,0,male,323,,0.6666666666666666,2,323,88,,1,striped,22b1,1,square,"['solid', 'striped', 'blue', 'red', 'green']",0.5,22b1-2,,0,18200,0
circle,132,0,20,232,2,0.3333333333333333,,shape,6.2206,0.5,task,132,232,cloud,task,,,332,,,1,0,male,232,,0.6666666666666666,2,332,88,,1,polka-dotted,331,1,square,"['polka-dotted', 'red']",0.5,331-3,,0,8150,1
circle,113,0,21,323,4,0,,shape,6.2206,0.5,task,112,113,cloud,task,,,323,,,1,0.3103448275862069,male,112,,0.6896551724137931,2,323,88,,1,green,22a2b,1,square,"['solid', 'striped', 'red', 'green']",0,22a2b-2a,,0.45,19330,2
circle,132,0,22,332,4,0,,shape,6.2206,0.5,task,211,132,cloud,task,,,211,,,1,0.3103448275862069,male,332,,0.6896551724137931,2,332,88,,1,red,22a1,1,square,"['solid', 'polka-dotted', 'blue', 'red']",0,22a1-3,,0.45,7860,3
,,,,,,,,,6.2206,,,,,,,,1,,,,,,,,,,,,88,,,,,,,,,,,,,
,,,,,,,square,,6.2206,,,,,,,circle,,,3,circle,,,,,cloud,,,,88,cloud,,,,,,,,,square,,,
circle,221,0.5,27,221,4,0.3333333333333333,,shape,6.2206,0,task,221,321,cloud,task,,,132,,,1,0,male,321,,0.6666666666666666,3,132,88,,1,blue,22a1,1,square,"['striped', 'polka-dotted', 'blue', 'red']",0.5,22a1-3,,0,4690,0
circle,311,0.5,28,111,3,0.5,,shape,6.2206,0,task,111,311,cloud,task,,,313,,,1,0,male,111,,0.5,3,313,88,,1,blue,322b,1,square,"['solid', 'blue', 'green']",1,322b-2,,0,11410,1
circle,212,0.5,29,212,5,0.3103448275862069,,shape,6.2206,0,task,321,212,cloud,task,,,321,,,1,0,male,113,,0.6896551724137931,3,113,88,,1,solid,211,1,square,"['solid', 'striped', 'blue', 'red', 'green']",0.45,211-3,,0,8660,2
circle,322,0.5,30,232,3,0.3103448275862069,,shape,6.2206,0,task,322,132,cloud,task,,,232,,,1,0,male,132,,0.6896551724137931,3,232,88,,1,red,321,1,square,"['striped', 'polka-dotted', 'red']",0.45,321-3,,0,6790,3
,,,,,,,,,6.2206,,,,,,,,1,,,,,,,,,,,,88,,,,,,,,,,,,,
,,,,,,,cloud,,6.2206,,,,,,,circle,,,3,circle,,,,,square,,,,88,square,,,,,,,,,cloud,,,
red,111,1,3,111,5,0.588235294117647,,color,8.08825,0.5,task,111,332,blue,task,,,332,,,3,0.20588235294117643,male,123,,0.20588235294117643,0,123,89,,0,solid,211,0.35,green,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",1,211-3,,0.35,14662,0
red,233,1,4,233,3,0.4117647058823529,,color,8.08825,0.5,task,222,223,blue,task,,,223,,,3,0.4705882352941177,male,222,,0.11764705882352942,0,233,89,,0,polka-dotted,322b,0.2,green,"['circle', 'striped', 'polka-dotted']",0.7,322b-2,,0.8,25441,1
red,323,1,5,221,4,0.6666666666666666,,color,8.08825,0.5,task,221,312,blue,task,,,221,,,3,0.3333333333333333,male,312,,0,0,323,89,,0,striped,22b1,0,green,"['circle', 'square', 'solid', 'striped']",1,22b1-3,,0.5,18302,2
red,131,1,6,131,4,0.7407407407407407,,color,8.08825,0.5,task,131,232,blue,task,,,213,,,3,0.25925925925925924,male,232,,0,0,213,89,,0,cloud,22b1,0,green,"['cloud', 'circle', 'solid', 'polka-dotted']",1,22b1-3,,0.35,10952,3
,,,,,,,,,8.08825,,,,,,,,0.7,,,,,,,,,,,,89,,,,,,,,,,,,,
,,,,,,,green,,8.08825,,,,,,,blue,,,3,blue,,,,,red,,,,89,red,,,,,,,,,green,,,
red,311,1,11,232,4,0.24137931034482754,,color,8.08825,0.5,task,311,232,blue,task,,,313,,,3,0.24137931034482754,male,232,,0.5172413793103448,1,313,89,,0,polka-dotted,22a1,0.75,green,"['circle', 'square', 'solid', 'polka-dotted']",0.35,22a1-3,,0.35,12622,0
red,113,1,12,113,4,0.07407407407407407,,color,8.08825,0.5,task,132,113,blue,task,,,123,,,3,0.5555555555555555,male,132,,0.37037037037037035,1,123,89,,0,cloud,321,0.5,green,"['cloud', 'solid', 'striped', 'polka-dotted']",0.1,321-2,,0.75,14981,1
red,333,1,13,333,4,0.038461538461538464,,color,8.08825,0.5,task,132,233,blue,task,,,132,,,3,0.7692307692307692,male,233,,0.1923076923076923,1,333,89,,0,polka-dotted,321,0.25,green,"['cloud', 'circle', 'square', 'polka-dotted']",0.05,321-2,,1,29151,2
red,232,1,14,121,4,0.2857142857142857,,color,8.08825,0.5,task,121,232,blue,task,,,121,,,3,0.5714285714285714,male,123,,0.14285714285714285,1,123,89,,0,striped,22a1,0.25,green,"['cloud', 'circle', 'striped', 'polka-dotted']",0.5,22a1-3,,1,14532,3
,,,,,,,,,8.08825,,,,,,,,0.7,,,,,,,,,,,,89,,,,,,,,,,,,,
,,,,,,,green,,8.08825,,,,,,,green,,,2,blue,,,,,red,,,,89,red,,,,,,,,,blue,,,
striped,113,1,19,113,4,0.42857142857142855,,texture,8.08825,0.5,task,231,113,solid,task,,,233,,,2,0.2857142857142857,male,231,,0.2857142857142857,2,233,89,,0,cloud,22a2b,0.5,polka-dotted,"['cloud', 'circle', 'blue', 'green']",0.75,22a2b-2a,,0.5,24601,0
striped,131,1,20,131,5,0.3611111111111111,,texture,8.08825,0.5,task,221,131,solid,task,,,313,,,2,0.38888888888888884,male,221,,0.25,2,313,89,,0,cloud,211,0.45,polka-dotted,"['cloud', 'circle', 'square', 'blue', 'green']",0.65,211-3,,0.7,11591,1
striped,221,1,21,233,3,0.393939393939394,,texture,8.08825,0.5,task,221,223,solid,task,,,233,,,2,0.5151515151515151,male,223,,0.09090909090909091,2,233,89,,0,circle,322b,0.15,polka-dotted,"['circle', 'blue', 'green']",0.65,322b-2,,0.85,25350,2
striped,321,1,22,332,5,0.3,,texture,8.08825,0.5,task,321,332,solid,task,,,213,,,2,0.6666666666666666,male,332,,0.03333333333333333,2,213,89,,0,square,211,0.05,polka-dotted,"['circle', 'square', 'blue', 'red', 'green']",0.45,211-3,,1,11101,3
,,,,,,,,,8.08825,,,,,,,,0.8,,,,,,,,,,,,89,,,,,,,,,,,,,
,,,,,,,polka-dotted,,8.08825,,,,,,,polka-dotted,,,2,solid,,,,,striped,,,,89,striped,,,,,,,,,solid,,,
circle,122,0,27,322,3,0.2857142857142857,,shape,8.08825,1,task,122,322,cloud,task,,,223,,,1,0.42857142857142855,male,322,,0.2857142857142857,3,223,89,,0.5,striped,321,0.5,square,"['striped', 'red', 'green']",0.5,321-3,,0.75,16430,0
circle,321,0,28,321,4,0.15151515151515152,,shape,8.08825,1,task,121,321,cloud,task,,,121,,,1,0.5454545454545455,male,112,,0.30303030303030304,3,112,89,,0.5,blue,22a2b,0.5,square,"['solid', 'striped', 'blue', 'red']",0.25,22a2b-2b,,0.9,970,1
circle,212,0,29,321,5,0.14285714285714285,,shape,8.08825,1,task,321,212,cloud,task,,,113,,,1,0.5714285714285714,male,321,,0.2857142857142857,3,113,89,,0.5,striped,211,0.5,square,"['solid', 'striped', 'blue', 'red', 'green']",0.25,211-3,,1,8660,2
circle,331,0,30,331,3,0,,shape,8.08825,1,task,131,331,cloud,task,,,131,,,1,0.6666666666666666,male,233,,0.3333333333333333,3,233,89,,0.5,polka-dotted,321,0.5,square,"['polka-dotted', 'blue', 'green']",0,321-3,,1,23340,3
,,,,,,,,,8.08825,,,,,,,,0.8,,,,,,,,,,,,89,,,,,,,,,,,,,
,,,,,,,circle,,8.08825,,,,,,,square,,,3,square,,,,,cloud,,,,89,cloud,,,,,,,,,circle,,,
circle,323,1,3,231,4,0.14285714285714288,,shape,7.396166666666667,0.5,task,231,123,cloud,task,,,123,,,1,0.14285714285714288,female,231,,0.7142857142857143,0,323,90,,0,polka-dotted,22a1,1,square,"['striped', 'polka-dotted', 'blue', 'green']",0.2,22a1-3,,0.2,19880,0
circle,313,1,4,121,5,0.8823529411764706,,shape,7.396166666666667,0.5,task,121,313,cloud,task,,,233,,,1,0,female,121,,0.11764705882352942,0,233,90,,0,striped,211,0.1,square,"['solid', 'striped', 'polka-dotted', 'blue', 'green']",0.75,211-3,,0,24930,1
